task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
102,massimilianoghiotto_6254,,sparse_edit_or_object_completion,12607,15.55799250576873,7489,baseline,base exp_b025,7962bd2a530d0bbd3f02ac3d1972dc388f4c4fe59811964ebeb71885f07b0c21
103,massimilianoghiotto_6254,,crop_or_resize,193,19.737309811095116,1251,baseline,base exp_b025,5f05cc6429e5550d5dd1989dc3cba7458d3ab1a71d492ebb7f08055433691f6e
104,massimilianoghiotto_6254,,crop_or_resize,3682,16.788788638206977,4136,baseline,base exp_b025,0aedc18c90a29ba76a2c20f7c3660eaa9148e5eb111fd2ebf0afbd8e9504ea7a
105,massimilianoghiotto_6254,,sparse_edit_or_object_completion,7055,16.138508135713085,8010,baseline,base exp_b025,52a7d23fda26b2f35619414e5bd5c24e5ee1f0da5200949d7fa76312ab677e4f
106,massimilianoghiotto_6254,,crop_or_resize,1164,17.940382371708615,2647,baseline,base exp_b025,2eb2a0ecf0c7db918446c029cbb0344749c72c5f82802396de6b1a1f42d6948b
107,massimilianoghiotto_6254,,crop_or_resize,73131,13.799992367549814,33960,baseline,base exp_b025,ac72308c1fc856f3f0a7f5012b290b714fdbfe02af40583719aa188686459a03
108,massimilianoghiotto_6254,,crop_or_resize,1800,17.504458056115745,7476,baseline,base exp_b025,fea74aa712146fbdeb34558b202d8e07d15de4841b2268dacc09226231085505
109,massimilianoghiotto_6254,,crop_or_resize,94878,13.539652865248629,5912,baseline,base exp_b025,77772c80a0102b55408b00b92b38215ee4075c4753854a4eb9c779ec362b9487
110,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,same_shape_global_transform,108361,13.40677647534595,24271,baseline,base exp_b025,75a75c5e7f7c3af4c7c8df3acd36ad58b65f6623263c2e49b18ac7f8ed9ec44f
111,massimilianoghiotto_6254,,crop_or_resize,797,18.319145321209785,2007,baseline,base exp_b025,aaefda6901c637c886a3b943314b43f0a81b9ce46e573c0a1ae37be5dc923bdd
112,massimilianoghiotto_6254,,sparse_edit_or_object_completion,59270,14.010141445218116,5493,baseline,base exp_b025,2f1ab80b5df4bad3d09c4ba3e9edd8109ec1f1e2527e8655b5c9322e99782b9d
113,massimilianoghiotto_6254,,sparse_edit_or_object_completion,30,21.598802618337846,523,baseline,base exp_b025,e815ae7f0819abb877edafdcd866c1cd3f171d5eeb41a99b76b95563ecf33bf3
114,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,crop_or_resize,1250,17.869101169703654,4329,baseline,base exp_b025,327ab0b934ca18722f49590b2ba321b90a2d898dfd220768246f47c6e100c562
115,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,crop_or_resize,4119,16.67663430556392,4703,baseline,base exp_b025,90b6135cfd47b25eea8391bb4193aba464f46f9815dd41043b37669e0cc4f943
116,massimilianoghiotto_6254,,crop_or_resize,30,21.598802618337846,503,baseline,base exp_b025,99ce7a7c67fbb3c8aba8acb78e7a2d814eb8ac70c114d064dc16183c8271a02a
117,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,sparse_edit_or_object_completion,17992,15.202317506360849,10284,baseline,base exp_b025,27322d802f42c6df9e131d287a897ecdc2f616a884cc9382da2e99eb3d45cba2
118,franksunp_blended_best,,sparse_edit_or_object_completion,60026,13.997466919324204,19659,baseline,base exp_b025,a19e3bf3f2f50bfcaa04c6a1f62dfbbe0b2877bede1299b03c7533649837f818
119,massimilianoghiotto_6254,,sparse_edit_or_object_completion,16640,15.280435285624801,11316,baseline,base exp_b025,73ebe9d35a549168a9a1359854727be94b268c5860cdf8865f77eb9201dd98dd
120,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3880,baseline,base exp_b025,0785e5a0983b2b5c6b626a8b0d271359db71a4c00c97d2ad82d835bcf5d32754
121,massimilianoghiotto_6254,,crop_or_resize,6530,16.215837777729526,3528,baseline,base exp_b025,8a54679839ba6e4ca40e86fbe23f225f040d55fc9bc4ff7fb3c87962b77f1cce
122,massimilianoghiotto_6254,,sparse_edit_or_object_completion,2510,17.17196196787417,10280,baseline,base exp_b025,bc84c46afaf0e8240b2232d29c86f3a21bc99725dee5401ed80b823f71202508
123,afr1ste_5689_artifact,,crop_or_resize,4104,16.680282613149394,9143,baseline,base exp_b025,6515c4a04c6b6df667c733c84e4e46365e7f3af1b571a91d303547130dba0765
124,massimilianoghiotto_6254,,crop_or_resize,11673,15.634966238347337,4882,baseline,base exp_b025,559cba2c64cef369a10b0f3316baa75b94c57779e3ab14c4eb679f9d154eb5ab
125,massimilianoghiotto_6254,,sparse_edit_or_object_completion,13417,15.495722161409528,3785,baseline,base exp_b025,731083af6775b3057dff7695ea7031173a9a8c388031332c479b4beb43b0c662
126,massimilianoghiotto_6254,,sparse_edit_or_object_completion,86091,13.636839844664504,3870,baseline,base exp_b025,4847904ec139dcdadd3777a2167b396e6a829426abac973184d9fdebb632b1ce
127,massimilianoghiotto_6254,,sparse_edit_or_object_completion,900,18.197605236675688,3800,baseline,base exp_b025,7e9978ae7837339e7daa690667e1151f4a598a32ae15a2449e7b3cbd7debd63d
128,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,sparse_edit_or_object_completion,95024,13.538115229744358,3882,baseline,base exp_b025,12cda2ad2195f78fe816905e9fda6ee209760858bd160a85da2ded6a8610e515
129,afr1ste_5689_artifact,,sparse_edit_or_object_completion,807,18.306676331730053,997,baseline,base exp_b025,3555306a16022548fe54f96fe61de5d46b3fecead22a24be75ac91b6881228f3
130,massimilianoghiotto_6254,,crop_or_resize,15948,15.322911291498754,1742,baseline,base exp_b025,9bc120901950b3fc864c3f1e9504aee207cfc35812b727bb3447d2d1de093ffe
131,massimilianoghiotto_6254,,sparse_edit_or_object_completion,44550,14.295632567101045,10020,baseline,base exp_b025,42f6e9a1547f4f28c8ec2cbb6a0b41cf9a442944ff3c4635c868e58fdd50709f
132,massimilianoghiotto_6254,,sparse_edit_or_object_completion,29458,14.709279200950512,3465,baseline,base exp_b025,3cd8d9d0ec7574c030f7666b2f3417ca67d5ba19c64722b1f44876c7c7d23849
133,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,sparse_edit_or_object_completion,193921,12.824793861384533,190487,baseline,base exp_b025,a1eae8dfcdda972119e5a419127e4eaab080b4fb3e5c1144de229c1f8096162a
134,exp068_seddik_style_strict_scalarization_seddik_style_scalarize_dedup_prune,seddik_style_scalarize_dedup_prune,crop_or_resize,12380,15.576162453761413,9392,baseline,base exp_b025,8b45eb3f86b9ee6f6e56e760ac7016584b7517948997cab71c93bd83baebed04
