task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
73,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3870,baseline,no fixed DSL lowering gain,991392cf02f9450481e5e836166795e50390595c68a1f05000ff7a4d6e1adb04
74,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,21825,15.009188619292196,2292,baseline,no fixed DSL lowering gain,25d3b285a926e549241f2854dbebc1dc72ac0dd2eed66f4ee02c3ccd86a874f2
75,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,25851,14.839895436092123,62404,baseline,no fixed DSL lowering gain,c82c1f74f166d45d2bc4c96c8543e48f8355d74cdd2f31f8b04384970228004f
76,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,7643,16.058454524757117,16449,baseline,no fixed DSL lowering gain,de94d750442a38f7a25c642add7c1b251884737032d770074b78b395859a4767
77,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,10491,15.741726974268515,24004,baseline,no fixed DSL lowering gain,d4939002640ecd2c335f3d0e0156f62dd289a7b8c864cca2e19e36adfdc92261
78,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,11496,15.65024557224114,2275,baseline,no fixed DSL lowering gain,37550dea4025b51a47612bc0f98d6d0cbadf3008f213592ea68f40e30569248c
79,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,crop_or_resize,12835,15.54006890669476,42537,baseline,no fixed DSL lowering gain,af08bc27b4ccd2ff526f0c12891e983263151d3e26dbbc64bd4855bf670c957f
80,massimilianoghiotto_6254,baseline,same_shape_global_transform,42082,14.352624625200743,12166,baseline,no fixed DSL lowering gain,d1d6bc78c480777c1dd8e74cf752b5726109903c7a6097dc56759320e0f45705
81,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,2307,17.256296741826247,5225,baseline,no fixed DSL lowering gain,17d3e0785d4fc44e8b80baaf991c35275e24c4c844bf1170dd6c6e6725f6294b
82,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,14420,15.42362858916106,31836,baseline,no fixed DSL lowering gain,1395f6e76169bdcebed7ec7e47eb3e7a4bfb8259e3af945bb058a2f2b8ee385f
83,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no fixed DSL lowering gain,0e51c90a17c888d894ae9a0632a22ad6d06b14cdf2b5ab371ab23ae7a1a869e6
84,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,17595,15.224629950244314,39172,baseline,no fixed DSL lowering gain,52f99bab93b9211ce7296f05c5f81abb441b9d64fc2ce4541005574bfaa01d11
85,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,16926,15.263393819769949,39620,baseline,no fixed DSL lowering gain,db766f446ec5f037a5ea4dc82a661fb47b3f496c83c6a0897edb74f5e56e5e22
86,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,25857,14.83966336368449,4566,baseline,no fixed DSL lowering gain,534022b42915e7a94b488ed3ed7c4328b1c6d323e88487a2b341cf923973ff04
87,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,368,19.09191706183107,433,baseline,no fixed DSL lowering gain,9186c0ad0ce5668c83d32e5aa4b40feda7de197e46c3908d674976a335250eb1
88,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,crop_or_resize,30659,14.669318463892141,88120,baseline,no fixed DSL lowering gain,a47398e5ca0a6003e4d9e90c46709c43cb2a784e5d5042e72e40d46ea9605691
89,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,11703,15.632399501825233,23134,baseline,no fixed DSL lowering gain,a058d458d955fd1fec2b24283767ade9d9d689f260271830a02165331619da13
90,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,8030,16.00906019305919,17946,baseline,no fixed DSL lowering gain,0656b1f6a315b987bfd1689af288e5e2026c2bcea572978fc6ef70c5ab4eea61
91,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,crop_or_resize,43107,14.328559324102685,119085,baseline,no fixed DSL lowering gain,aa4bb56f52259d5146abe9b94b6341b1813d3315b188ae8e5562a3b7de3b9dd4
92,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,24574,14.890555747572483,56004,baseline,no fixed DSL lowering gain,9a49ad47bcc1c86d1c6c2ad0e83148f9d466cd901c5dda44520a5aec523e0cde
93,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,12539,15.563400933809461,27396,baseline,no fixed DSL lowering gain,d8700c13e762c0411c8f7274eb624eacde2d0bcd960a8f10af2b60c68ec578c6
94,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,10453,15.745355702467293,3609,baseline,no fixed DSL lowering gain,247e80235214b0cdacfa5f9122d852506d8c5380855206abfb9959f6fd2e2710
95,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3953,baseline,no fixed DSL lowering gain,865104aaf1de4802da48ad310fb91506cfe1860a7c84b36fe13957343885add3
96,kojimar_5800_minimal_blend,baseline,crop_or_resize,26948,14.79833563791945,20402,baseline,no fixed DSL lowering gain,b647d07916e8b1707b56146b7d54045d91eae88812c7aaf9add6ee06f98eedc9
97,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,8263,15.980457003298815,18078,baseline,no fixed DSL lowering gain,9e4520bdad090b6ae59c22cb652beb4e37f11789e4ebf32654345a56b4a050c1
98,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3880,baseline,no fixed DSL lowering gain,a8f900b509645e6f976a19b886bfbb64685e0fdee99c5ec60fc805eed20545b5
99,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,4910,16.500970779211436,19883,baseline,no fixed DSL lowering gain,13c2688a6bd6e25b5c28222b9c6588a03331ca87ad519c802684b82e48003f39
100,massimilianoghiotto_6254,baseline,crop_or_resize,6536,16.21491936346016,3692,baseline,no fixed DSL lowering gain,8c748402a0b5a6ada7e59e17f0aea9d0c659dd4d2b8e6cddc78f00dd7f07cb54
101,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,29435,14.710060278537638,69637,baseline,no fixed DSL lowering gain,9e1592d0f28a863304d991ba67a60f043b52fdd90318373214846a9328b4d226
102,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,10233,15.766626928913245,23080,baseline,no fixed DSL lowering gain,996868a3fd613637a35024d95f04e5b9c813da4a3a8ac01391398a464a760aa6
