task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
120,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3880,baseline,no accepted lower-cost boundary flood candidate,0785e5a0983b2b5c6b626a8b0d271359db71a4c00c97d2ad82d835bcf5d32754
121,massimilianoghiotto_6254,baseline,crop_or_resize,6530,16.215837777729526,3528,baseline,no accepted lower-cost boundary flood candidate,8a54679839ba6e4ca40e86fbe23f225f040d55fc9bc4ff7fb3c87962b77f1cce
122,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,2510,17.17196196787417,10280,baseline,no accepted lower-cost boundary flood candidate,bc84c46afaf0e8240b2232d29c86f3a21bc99725dee5401ed80b823f71202508
123,afr1ste_5689_artifact,baseline,crop_or_resize,4104,16.680282613149394,9143,baseline,no accepted lower-cost boundary flood candidate,6515c4a04c6b6df667c733c84e4e46365e7f3af1b571a91d303547130dba0765
124,massimilianoghiotto_6254,baseline,crop_or_resize,11673,15.634966238347337,4882,baseline,no accepted lower-cost boundary flood candidate,559cba2c64cef369a10b0f3316baa75b94c57779e3ab14c4eb679f9d154eb5ab
125,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,13417,15.495722161409528,3785,baseline,no accepted lower-cost boundary flood candidate,731083af6775b3057dff7695ea7031173a9a8c388031332c479b4beb43b0c662
126,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,4028,16.698974746161547,7008,baseline,no accepted lower-cost boundary flood candidate,cb04c25ce4e804b6563357e09eabce263cf738bc1bc52cb88886071a38e3c1d2
127,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,900,18.197605236675688,3800,baseline,no accepted lower-cost boundary flood candidate,7e9978ae7837339e7daa690667e1151f4a598a32ae15a2449e7b3cbd7debd63d
128,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,48732,14.205908822525702,119207,baseline,no accepted lower-cost boundary flood candidate,f48c58148e6d5d975be86e09e7c4e0b28ada9902f8a0407771d53fe3c808629a
129,afr1ste_5689_artifact,baseline,sparse_edit_or_object_completion,807,18.306676331730053,997,baseline,no accepted lower-cost boundary flood candidate,3555306a16022548fe54f96fe61de5d46b3fecead22a24be75ac91b6881228f3
130,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,12491,15.56723633603409,42233,baseline,no accepted lower-cost boundary flood candidate,a833c85a1430f1b4bf161097c0bd9194c47b703a32d5f3b89a637d8eed015f6d
131,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,11708,15.631972352188223,26212,baseline,no accepted lower-cost boundary flood candidate,f0f891c53e30ecb9110965282cb6a49ab69e1c8a095a402f03bcb6050c341726
132,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,29458,14.709279200950512,3465,baseline,no accepted lower-cost boundary flood candidate,3cd8d9d0ec7574c030f7666b2f3417ca67d5ba19c64722b1f44876c7c7d23849
133,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,59323,14.009247631864403,147247,baseline,no accepted lower-cost boundary flood candidate,481c4365461bbf7b8a34e4c90ef555ab33a4a40f5a363d57b45ccc10874ec38c
134,massimilianoghiotto_6254,baseline,crop_or_resize,12388,15.575516458906906,9408,baseline,no accepted lower-cost boundary flood candidate,82ccf38e336adfd682537bf85c5c83cadade01561e1264c69cdc202e3ddc3e5e
135,massimilianoghiotto_6254,baseline,crop_or_resize,360,19.113895968549844,280,baseline,no accepted lower-cost boundary flood candidate,82d31b6d2f8c5ea98415560d590d218cd0caf26681332ae0c40f6f9f623ee1cf
136,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,4837,16.515950027177016,3640,baseline,no accepted lower-cost boundary flood candidate,f9cdfd4e63ffbba6bd206731e6eeb06dda8e1b45d20ed093e312c4641d0b66be
137,massimilianoghiotto_6254,baseline,same_shape_global_transform,72472,13.809044440650876,5213,baseline,no accepted lower-cost boundary flood candidate,def2836c879dccb741a4a572cfe23e0b861d83afa735f78d8bbf9207265542cc
138,massimilianoghiotto_6254,baseline,crop_or_resize,48467,14.211361567031112,7673,baseline,no accepted lower-cost boundary flood candidate,f9624f382efeaedf5351ae50b56e9344d72e5ae8e76caa27622f5d766a40c011
139,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,3630,16.803012072741105,5416,baseline,no accepted lower-cost boundary flood candidate,2a0fc57cf50afbcdcfef56507be5327f618fa416dedb132d7f96d931cd64dc98
140,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,368,19.09191706183107,433,baseline,no accepted lower-cost boundary flood candidate,9571c563ae4fcc148c4d0fc67978cd7456f17d3012d5339ff0685730d14c0f2c
141,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,14108,15.445502708644057,28324,baseline,no accepted lower-cost boundary flood candidate,7cfa4ed233431e3b3debdce6eaebf0798b20bd40526341c770ef927b01e480b8
142,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,7ec306cbe9c96f4c2f2173cbd117ea5f5a75f7f5dc554256184466ca6003fee7
143,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,3804,16.75619157633472,6880,baseline,no accepted lower-cost boundary flood candidate,fb8577436f7d429bc1fe5ccc01de1d1d59827b4dc64970023c771892eb285da9
144,massimilianoghiotto_6254,baseline,crop_or_resize,786,18.333043207570793,1530,baseline,no accepted lower-cost boundary flood candidate,76b46f89102b5d5fe4c8314c4afa45e7ebe4dfe59a8b139ed1c31e3f7f0fe1a6
145,afr1ste_5689_artifact,baseline,same_shape_global_transform,69757,13.847226946929018,26837,baseline,no accepted lower-cost boundary flood candidate,e2079feb3055f0e93a2742a4edc4fac19dddb92d7b7fbc5f0df209f9cf717ab1
146,massimilianoghiotto_6254,baseline,crop_or_resize,2256,17.27865138738205,2622,baseline,no accepted lower-cost boundary flood candidate,417da24a4f91ee3997caf3cdca0efddb208e9761cf6922c5a935cc905d4a7ee0
147,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3870,baseline,no accepted lower-cost boundary flood candidate,20e31f9954eb07b1ed602c8e9d6d2e7591d1c02862d3c665f9ef9a0af12c87d1
148,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,22029,14.99988495388028,10291,baseline,no accepted lower-cost boundary flood candidate,2f9648973251823e02495dca17ef58ce3d45642ad68ca12ff9fa442f3f7a57f9
149,massimilianoghiotto_6254,baseline,crop_or_resize,437,18.92006680490441,1048,baseline,no accepted lower-cost boundary flood candidate,66db496e8fd7432ba9e4b6f94f04f957852732e7cd414f29632a5a7c5e41f865
150,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,1014,18.078341815848873,1583,baseline,no accepted lower-cost boundary flood candidate,658f2a1f85f9b0e0098bb73d7bd931804a72b90cb015b2f7d1893b985acc0b42
151,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3929,baseline,no accepted lower-cost boundary flood candidate,78279de40234dc3b49f23ce8efa2aa776b92bd38a0a498486896af47e8e1057f
152,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,7ec306cbe9c96f4c2f2173cbd117ea5f5a75f7f5dc554256184466ca6003fee7
153,kojimar_5800_minimal_blend,baseline,crop_or_resize,11212,15.675260087715321,5740,baseline,no accepted lower-cost boundary flood candidate,536e2c7d626d293d83da524545862706cf6eb084579bb7ad782a5bd1eb8ba7a1
154,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,17372,15.237385006345287,39076,baseline,no accepted lower-cost boundary flood candidate,f8e6a48a4ee584f241e9169cc578de6685a5e5e08310cb4084a9992bfea93a15
155,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,1014,18.078341815848873,1583,baseline,no accepted lower-cost boundary flood candidate,e64d0639c1b46bd5d2a784efaa34bc5a67c1b0ef925812a729280be4b82283c2
156,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,9503,15.840637182788685,20578,baseline,no accepted lower-cost boundary flood candidate,a37d7d4ff9583a15247e3d5fbde321a4c215c0257d4a2df41a2066823f73a6b8
157,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,24781,14.882167490506012,58972,baseline,no accepted lower-cost boundary flood candidate,07aaeb809d755228158f20ea9df00b722a8f2f20f18e272110aa3534548f7beb
158,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,24284,14.902427023749675,56356,baseline,no accepted lower-cost boundary flood candidate,c3229b03e07960c6ad85b2656770b00f7a06fdb9a9b037d4fa958a955f5d292c
159,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,48740,14.205744672820803,132335,baseline,no accepted lower-cost boundary flood candidate,4d6fcd65b3ba404ec48b94221267fe3b6490a8224ed273796203b00e5b203ed5
160,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,4586,16.56923653658215,2830,baseline,no accepted lower-cost boundary flood candidate,b54a75e6de43cf7ddacda1c62c548a0bb78ec20ab920cddc11414b6290142cbb
161,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,34908,14.539528691716798,84647,baseline,no accepted lower-cost boundary flood candidate,591bbb3b47cb0aabae2bd4f76e80f7d661983ec5d068cab2438af4162d02c39f
162,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,12028,15.605007455891581,27876,baseline,no accepted lower-cost boundary flood candidate,f29312b662f79adab4de810016f77f899b7073a48ec7ceb9676d7802fd3b7fd3
163,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,17093,15.253575698043733,40980,baseline,no accepted lower-cost boundary flood candidate,fcaf04518d7dab9518499fca920507e7ebb0f07f3e9d890cae82a19edd7b7c39
164,massimilianoghiotto_6254,baseline,crop_or_resize,30,21.598802618337846,503,baseline,no accepted lower-cost boundary flood candidate,701b4adac413f1b4579c013605b0b82ec3557e81a534afea057eb5385e44c6ed
165,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,27836,14.765914574035259,66533,baseline,no accepted lower-cost boundary flood candidate,4138ad7671d495768f7d0e9cdaf467e11452f0761e0d72cd3aa4ae1048f4457b
166,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,11868,15.618399018589287,27044,baseline,no accepted lower-cost boundary flood candidate,d24e8063714b269c7848e7a047f2ea6b7d770c59aea06e9baa74d2ac6a2112be
167,afr1ste_5689_artifact,baseline,sparse_edit_or_object_completion,685,18.470581161737776,1744,baseline,no accepted lower-cost boundary flood candidate,9b89403dd1f7eaab2e051924a605b008b97adbddab87e9c7d77e4e345e40b321
168,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,5660,16.35882082880277,9908,baseline,no accepted lower-cost boundary flood candidate,d369a08bdd4ab54609cd1a52dfcc22454858063b21fedd2928bce067951df74c
169,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,9788,15.811087575437437,21410,baseline,no accepted lower-cost boundary flood candidate,2e0c4105a423d96443baf60f70bc58519c598e9731686c21bdc31515e981d4f7
170,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,13732,15.472515845422418,45673,baseline,no accepted lower-cost boundary flood candidate,efe1e4b035ca72f58db9aefcdbe9f496311cdca338e9c0bb6201a6edfa1f6aeb
171,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,910,18.186555400489105,3870,baseline,no accepted lower-cost boundary flood candidate,870d03d11f50675a25e91011d3de920f98d7b42c7cea3ef00ac5889afbe2b765
172,massimilianoghiotto_6254,baseline,crop_or_resize,30,21.598802618337846,503,baseline,no accepted lower-cost boundary flood candidate,33754d26bb306ccf4ff56220bb64d198e4f5a3ce16466739d1a42b1c47d075c9
173,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,8476,15.95500608061181,17698,baseline,no accepted lower-cost boundary flood candidate,54ac6a4caa5008760bb03a6ccae56ed1e399f78a367cb3332b47a5cd159fbc97
174,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,12964,15.530068435738562,43753,baseline,no accepted lower-cost boundary flood candidate,0845f086916daefa3454064dc4a90e2d79a5d783f6797c94f9ad3b02b9170e88
175,kojimar_5800_minimal_blend,baseline,sparse_edit_or_object_completion,23859,14.920083216374755,5696,baseline,no accepted lower-cost boundary flood candidate,5ead70e0a974b320a47ea96a4d5b78f3210cf63b3841e86c46b7e1906e7d1eb9
176,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,7920,16.022853515191528,1206,baseline,no accepted lower-cost boundary flood candidate,310e4442f475dbfb10cc58349c4750e92c3926f0bc7d172ef83199f44d0d41c0
177,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,23172,14.949300067783485,68844,baseline,no accepted lower-cost boundary flood candidate,2bfa72624e8276aada060564ddf9aabf27f53060088c26491375596cf144ab9a
178,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,13498,15.489703194696649,41593,baseline,no accepted lower-cost boundary flood candidate,74702ed1456b47b3a08818c7f8333bb5941fbee41494a9367b55873a191152ff
179,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,0,25.0,178,baseline,no accepted lower-cost boundary flood candidate,cc0ecf9c8ad29b24eff1e0243162813ab3c74f5736044707c4e9526a0235b5a0
180,afr1ste_5689_artifact,baseline,crop_or_resize,7450,16.084030688626395,2610,baseline,no accepted lower-cost boundary flood candidate,08ce8a51fa131ec952bcbea71258da38e3b331fe5ef8ee5512ae73607edeed02
181,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,1194,17.91493570604745,3575,baseline,no accepted lower-cost boundary flood candidate,15fc0f7b83c5ccd9d93b8b801f0a80f4026e1219c6eb8c8d3469fdb65b61f15a
182,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,12365,15.577374820044483,28980,baseline,no accepted lower-cost boundary flood candidate,97cf76e1d39563205709b25243c813f80d7ed1a7996919dc38247fbb3672f3b3
183,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,17796,15.213271008074068,55402,baseline,no accepted lower-cost boundary flood candidate,419628abad4a0c0fa221895b0afb3ed26ea1e8c2d976726919adb2cd65f5a008
184,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,12388,15.575516458906906,42313,baseline,no accepted lower-cost boundary flood candidate,07c58d6b3593a9733bec3abe90c5e7c56587360a92657c3cfdaf7dbc9e3883ae
185,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,13432,15.494604801242623,43045,baseline,no accepted lower-cost boundary flood candidate,50eddd53f8cb5812938fa4d740c970ad6a382a337c46b3940a0c4bf802ea938b
186,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,364,19.10284613236326,1253,baseline,no accepted lower-cost boundary flood candidate,96637eb3c4a66a8b2c4172839d118e3ab2df33e08e4a1da27d62a0212abf3447
187,massimilianoghiotto_6254,baseline,same_shape_global_transform,105313,13.435307852707972,7916,baseline,no accepted lower-cost boundary flood candidate,2ebbc64c3257fa66b2030c42845bb1b9da22d09c9369fe61e530a138b97cb46a
188,afr1ste_5689_artifact,baseline,crop_or_resize,10664,15.725371138141455,3972,baseline,no accepted lower-cost boundary flood candidate,e682d1bc96f2a4231e100c0d03b743a5698f58b03534a9c4822e405136818e3c
189,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,17572,15.22593799490433,55274,baseline,no accepted lower-cost boundary flood candidate,d692d311ff178d76f237e65a7cc6de232e6d55fc797e4409825d9edbadae4019
190,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,5852,16.325461237859983,10272,baseline,no accepted lower-cost boundary flood candidate,2cde892a9786e29aeb95b668b15edb0d3f0cfb162a3800674aa33d41bd6aaa0b
191,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,36077,14.506589177839231,88247,baseline,no accepted lower-cost boundary flood candidate,aa22cc58f155d605d1d26d92f46d090ec7a10a3ae1111f8fbd4ded5fa6146b6a
192,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,9232,15.86956901125212,21126,baseline,no accepted lower-cost boundary flood candidate,688fc50470fa843779d5053560b88e19a8b2b8af7cd6fcd7c83c051575522a36
193,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,11100,15.685299612699575,25124,baseline,no accepted lower-cost boundary flood candidate,d85719f3ad5c0e2d6d02d293583a2033e4fe37f4d8564b5eea148502c50347cf
194,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,59531ad8e7d6f06d12de8865f59b6376213a4a705332979d6bbb9dec19d2bc1d
195,massimilianoghiotto_6254,baseline,crop_or_resize,14229,15.436962585454308,6269,baseline,no accepted lower-cost boundary flood candidate,3eda74839b565d6a07b52d5a4b115a9479eda49974a759157acee6caca705320
196,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,18012,15.201206518578537,42404,baseline,no accepted lower-cost boundary flood candidate,f413782092c13fec3747986b833063c8263c75edf04b4449a7852428bbd2195f
197,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,14568,15.413417378592555,34112,baseline,no accepted lower-cost boundary flood candidate,b75560a2a026b16ab0afea4f39e40e8c20602674274964366a0702582553a85d
198,massimilianoghiotto_6254,baseline,same_shape_global_transform,103821,13.449576458609688,8402,baseline,no accepted lower-cost boundary flood candidate,1466ce35887bc1eb4d290c46e10e5dfd67f58aeb1bf7ccdf113d625ccd8ff679
199,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,16157,15.30989132872317,3260,baseline,no accepted lower-cost boundary flood candidate,cb0bca684946f25935aab1e61dc937cd6b383f7ef67004a93900c9d3113a05da
200,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,8306,15.975266575809302,4721,baseline,no accepted lower-cost boundary flood candidate,7eb580de0fcb4233f0c49ca4f18add4242d900a764bf7fcfb3ae86b17a9fa3b1
201,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,22225,14.991026939617894,66284,baseline,no accepted lower-cost boundary flood candidate,0cb981faf82888021b4dba8712ec5f03c43910feb7ea7e514d3eac16428e5d63
202,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,19207,15.136969925095148,44508,baseline,no accepted lower-cost boundary flood candidate,a6c0e6cc1a62070649a2dbf3b9c6d0541fcf5676082d5a2858b921c325bfa94a
203,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,88402,13.610350127195805,7171,baseline,no accepted lower-cost boundary flood candidate,1208f14ef2fde7dbd4885abb465821f21d9a4ea7bec6c997a8b4127521e143fa
204,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,56172,14.06382630891193,141503,baseline,no accepted lower-cost boundary flood candidate,9738b30de48c8a1342648002a9bdd2c9e8455706c170ff9bb4fafa7b35f1c72f
205,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,30084,14.688251252053707,86124,baseline,no accepted lower-cost boundary flood candidate,7b40f11d4ccccc7422b9e60996de084d48039f3118266b0b79e07b70b5071e5a
206,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,4796,16.524462483852595,8928,baseline,no accepted lower-cost boundary flood candidate,13d6560d8e7f8d5dd964640d7e5be9953b9b6b5dbb1ba9d08b492c2aca1ea5c5
207,massimilianoghiotto_6254,baseline,crop_or_resize,1875,17.463636061595487,2718,baseline,no accepted lower-cost boundary flood candidate,5942f5135e2f22449f36d508a9d941cbc57af134e68281fa5fecdf8ad09c6986
208,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,10876,15.705686194247638,24996,baseline,no accepted lower-cost boundary flood candidate,907cd7d44a6ddb60c8e1b68c5fa90c421cde8d0e4deb7ba64f48b49c6c988bd7
209,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,59268,14.010175189671374,159087,baseline,no accepted lower-cost boundary flood candidate,7e4df56e8b280f099bb70b7a35dcea2abb163306dda8be4d6cfff7936f009510
210,massimilianoghiotto_6254,baseline,crop_or_resize,30,21.598802618337846,503,baseline,no accepted lower-cost boundary flood candidate,33754d26bb306ccf4ff56220bb64d198e4f5a3ce16466739d1a42b1c47d075c9
211,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,f8319a020475b718d3106b0d713feab8fad352bb27e2764538d652f25ebae026
212,afr1ste_5689_artifact,baseline,sparse_edit_or_object_completion,9969,15.792764442977296,4967,baseline,no accepted lower-cost boundary flood candidate,bc1b80a0c529df6089bd31894d4b09d9ee7d14a332ea1feca171b5c65bfe00bf
213,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,20068,15.093118214395856,61516,baseline,no accepted lower-cost boundary flood candidate,bcd2d60715661d04672fe6697019be71b10cef26d13c794e3293cf4830336a3a
214,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,bd6a8095899555ad3b94fa0fd1e6f2fe4d96ebff08ef720551a5b238e38d5984
215,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,38094,14.452187931601495,1952,baseline,no accepted lower-cost boundary flood candidate,35f9321e7ec9205a3a5327ab3d0995a03d396d32bf6c2513e50737efd25cf184
216,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,38308,14.44658596935849,107117,baseline,no accepted lower-cost boundary flood candidate,6e0b7a411c9246f68e07eaad5b205d6e93958c0329bbf6bd893a38ed510961ee
217,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,12476,15.568437922272306,22946,baseline,no accepted lower-cost boundary flood candidate,2710ad2c74585d35ba90709130d0a261f2b7182c40a55370838904f9b551b735
218,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,12612,15.557595979335048,42441,baseline,no accepted lower-cost boundary flood candidate,c5180fa616b0d8dcd1ef7d99a2a6543ec2791c97977bbc40798588d51775707b
219,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,18012,15.201206518578537,42404,baseline,no accepted lower-cost boundary flood candidate,93a60806705b308e6bcc6cdf344d235ffa5ee9e4ccfb095044d83f6a9ba219cf
220,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,900,18.197605236675688,3803,baseline,no accepted lower-cost boundary flood candidate,632b8fb1ccd0dd3825002474344d4a714a97fcf24c4e46d3f5bfb61870dbf407
221,massimilianoghiotto_6254,baseline,crop_or_resize,55869,14.069235056400384,14298,baseline,no accepted lower-cost boundary flood candidate,961e4dd0a5494ead1c0684370d40ae994dd89a259eab68db10458e09a48ddc5a
222,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,52892,14.123992622323286,130471,baseline,no accepted lower-cost boundary flood candidate,53a1359c381cc795ae8d42e7e2e361ad36c828e9cadf457c7a6f1a5a2b1f7a98
223,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no accepted lower-cost boundary flood candidate,55c8390e7cd616590c964d235b012266596b6ebcac3c0b458e6e36a532582245
224,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,17244,15.244780464132974,40484,baseline,no accepted lower-cost boundary flood candidate,90b5b195bea199d813b3d49bc54a1830e4ae3c7e7ada5f62e0280114da7e795a
225,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,9372,15.854518200372313,18210,baseline,no accepted lower-cost boundary flood candidate,98744fec2427b3674d2362ee86bd3e02234e80f065decdbf7d1609b0d45a2160
226,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,5559,16.37682648504653,3827,baseline,no accepted lower-cost boundary flood candidate,a66db6d32f0c0ea55646c0508c5636538b98ff497ece5d31e18c1973fd6255da
227,massimilianoghiotto_6254,baseline,crop_or_resize,2927,17.018266713308115,1579,baseline,no accepted lower-cost boundary flood candidate,1a176381c4d50064377f785fc6b4d2e9e6b6c7aae337eb9f75895f530bbca80e
228,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,5180,16.44743966474647,9888,baseline,no accepted lower-cost boundary flood candidate,4dcdb198c1605db18bc781e152d77c491c42f1c8f36bed95c7016fc5d6b27228
229,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,1409,17.74936448810132,1695,baseline,no accepted lower-cost boundary flood candidate,c34baaba922521df5185e96202db52651a103bdb4416d85340b2e44422376bff
230,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,900,18.197605236675688,3803,baseline,no accepted lower-cost boundary flood candidate,513c2f92afc641fecbd08cf3bab18b5addfb7e781e7e38b578bda17b8908804b
231,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,30756,14.666159623847928,86508,baseline,no accepted lower-cost boundary flood candidate,66d76fafa9a73a24e2200f7f77b06b978cacecc61fe63b2a89a50b3fb720b37e
232,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,16284,15.30206169037713,35492,baseline,no accepted lower-cost boundary flood candidate,4390832d3d470cdfacdcfee2e48f995a4a8a55bc5284573d134da7f089acca08
233,kojimar_5800_minimal_blend,baseline,crop_or_resize,63540,13.940575092176493,40762,baseline,no accepted lower-cost boundary flood candidate,fa9bd8c1cfabb28788dc099fee7d61d00f7a1a85af0fde5dba46879824e8764a
234,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,26620,14.810581908050898,64357,baseline,no accepted lower-cost boundary flood candidate,35cd371aa3f6f975f79219e0028c1b27cfcaa2c1ce271850d513882f017a28a5
235,massimilianoghiotto_6254,baseline,crop_or_resize,1338,17.801068759311825,3616,baseline,no accepted lower-cost boundary flood candidate,bc464c1e594934945bcfcfadff0e127d2dcaa7487619f7d7464c6b3f57965b7f
236,massimilianoghiotto_6254,baseline,crop_or_resize,643,18.53385527576238,958,baseline,no accepted lower-cost boundary flood candidate,e45ddef9028aac5aeab004971f064fe2aa3bc398a657e44107d82dd0aeb1a81c
237,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,8730,15.925479351166352,18374,baseline,no accepted lower-cost boundary flood candidate,b9d7a3c10d00d7d84d87deeec34699ef646801392862b6c8568bee925efb33af
238,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,20292,15.08201800131342,61644,baseline,no accepted lower-cost boundary flood candidate,f3a2714f216af699d1ef69b96b8eca6116526b5c22b1cc5516d53813cf3e25f5
239,exp016_signature_scatternd_lookup,signature_scatternd_lookup,crop_or_resize,17569,15.226108735634945,53545,baseline,no accepted lower-cost boundary flood candidate,7ab6de96c5dd003f2970b7f5d1359e6accfd1c635b5ee82cb51ab6d842c402e0
240,exp016_signature_scatternd_lookup,signature_scatternd_lookup,sparse_edit_or_object_completion,21628,15.018255949498105,46692,baseline,no accepted lower-cost boundary flood candidate,ddcd7478dce5c7161e947ae4299d62863365a5d48e5a7ae6ee75452c596c3443
