task_id,priority,route,strict_cost,teacher_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,example_count,same_shape_rate,sparse_edit_rate,only_background_fill_rate,only_deletion_rate,bbox_preserved_rate,changed_count_median,changed_count_min,changed_count_max,shape_pair_count,output_shape_pair_count,dominant_output_shapes,dominant_change_pairs,compiler_lane,lowering_bias,first_probe
14,P0,crop_or_resize,39049,34851,4.175642891529167,5.051111628883069,0.11373543656373108,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,259,87,"{""(7, 5)"": 13, ""(7, 6)"": 10, ""(6, 5)"": 10, ""(5, 7)"": 9, ""(8, 5)"": 9, ""(5, 5)"": 8}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
378,P0,sparse_edit_or_object_completion,39008,4556,4.174592377064849,5.050061114418751,2.147321707713923,267,1.0,1.0,1.0,0.0,0.0,3,1,9,7,7,"{""(10, 10)"": 49, ""(11, 11)"": 45, ""(9, 9)"": 41, ""(12, 12)"": 35, ""(7, 7)"": 35, ""(8, 8)"": 34}","{""(0, 9)"": 106, ""(0, 2)"": 103, ""(0, 5)"": 102, ""(0, 3)"": 101, ""(0, 4)"": 99, ""(0, 7)"": 91}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
184,P0,crop_or_resize,38855,12387,4.170662392427195,5.046131129781097,1.1431892330891422,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,245,4,"{""(3, 2)"": 73, ""(2, 2)"": 65, ""(3, 3)"": 65, ""(2, 3)"": 63}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
231,P0,crop_or_resize,38342,30755,4.157371524863846,5.032840262217748,0.2204933184375264,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,5,5,"{""(5, 12)"": 63, ""(5, 16)"": 56, ""(5, 20)"": 53, ""(5, 14)"": 51, ""(5, 18)"": 43}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
252,P0,sparse_edit_or_object_completion,38062,9531,4.150042032860824,5.025510770214726,1.3846667651393467,266,1.0,1.0,0.0,0.0,1.0,4.0,1,21,13,13,"{""(14, 14)"": 26, ""(12, 12)"": 24, ""(7, 7)"": 24, ""(5, 5)"": 23, ""(13, 13)"": 22, ""(11, 11)"": 21}","{""(8, 4)"": 220, ""(7, 4)"": 202, ""(3, 4)"": 194, ""(6, 4)"": 187, ""(1, 4)"": 183, ""(2, 4)"": 152}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
27,P0,sparse_edit_or_object_completion,36791,6715,4.116078873812533,4.991547611166435,1.7009094200713442,265,1.0,1.0,1.0,0.0,0.1660377358490566,5,1,12,1,1,"{""(10, 10)"": 265}","{""(0, 2)"": 1260}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
76,P0,sparse_edit_or_object_completion,36184,7643,4.09944265594153,4.974911393295432,1.5548268359147954,266,1.0,1.0,1.0,0.0,0.3082706766917293,8.0,4,15,9,9,"{""(15, 14)"": 37, ""(14, 13)"": 35, ""(13, 15)"": 31, ""(15, 13)"": 31, ""(13, 13)"": 30, ""(14, 15)"": 30}","{""(0, 3)"": 1294, ""(0, 1)"": 971}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
17,P0,sparse_edit_or_object_completion,35329,33755,4.075529780179428,4.95099851753333,0.04557560191960519,266,1.0,1.0,1.0,0.0,1.0,54.0,24,99,1,1,"{""(21, 21)"": 266}","{""(0, 2)"": 4014, ""(0, 3)"": 3267, ""(0, 6)"": 2346, ""(0, 1)"": 2320, ""(0, 5)"": 1847, ""(0, 4)"": 470}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
351,P0,crop_or_resize,35154,15683,4.070564033556696,4.946032770910598,0.8071610866384198,265,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(5, 5)"": 265}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
400,P0,crop_or_resize,35153,15459,4.070535586887088,4.94600432424099,0.8215186051069026,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(5, 5)"": 266}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
65,P0,crop_or_resize,35109,20963,4.069283131626728,4.94475186898063,0.5156985288789926,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,7,7,"{""(1, 1)"": 46, ""(5, 5)"": 41, ""(6, 6)"": 40, ""(2, 2)"": 39, ""(3, 3)"": 39, ""(4, 4)"": 31}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
22,P0,crop_or_resize,34821,13283,4.0610462768205835,4.936515014174486,0.9637356309042282,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 3)"": 266}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
278,P0,sparse_edit_or_object_completion,34383,27080,4.0483878799486614,4.9238566173025635,0.23876680813859785,265,1.0,1.0,1.0,0.0,0.4867924528301887,34,4,80,16,16,"{""(17, 15)"": 24, ""(15, 16)"": 21, ""(18, 15)"": 20, ""(18, 17)"": 20, ""(15, 15)"": 20, ""(17, 16)"": 18}","{""(0, 3)"": 9497}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
46,P0,crop_or_resize,33426,19000,4.020159664032722,4.895628401386624,0.5648950611002928,267,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,25,11,"{""(3, 9)"": 54, ""(3, 11)"": 44, ""(3, 10)"": 37, ""(3, 13)"": 30, ""(3, 8)"": 29, ""(3, 12)"": 28}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
368,P0,sparse_edit_or_object_completion,32339,15056,3.9870995559773785,4.862568293331281,0.7644973493683658,265,1.0,1.0,0.0,0.0,1.0,27,18,36,1,1,"{""(10, 10)"": 265}","{""(5, 3)"": 1109, ""(5, 9)"": 983, ""(5, 8)"": 937, ""(5, 1)"": 913, ""(5, 2)"": 906, ""(5, 7)"": 875}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
196,P0,sparse_edit_or_object_completion,32242,18011,3.984095574219795,4.859564311573697,0.5822872680988862,266,1.0,1.0,0.0,0.0,1.0,12.0,8,42,3,3,"{""(9, 9)"": 95, ""(15, 15)"": 89, ""(12, 12)"": 82}","{""(1, 3)"": 3546}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
288,P0,sparse_edit_or_object_completion,31807,6886,3.970512015114158,4.84598075246806,1.5301960264318364,267,1.0,1.0,1.0,0.0,0.0,4,2,6,4,4,"{""(5, 5)"": 87, ""(7, 7)"": 82, ""(9, 9)"": 50, ""(3, 3)"": 48}","{""(0, 1)"": 146, ""(0, 8)"": 134, ""(0, 3)"": 130, ""(0, 4)"": 122, ""(0, 2)"": 122, ""(0, 5)"": 120}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
44,P0,sparse_edit_or_object_completion,31805,15483,3.970449133896757,4.845917871250659,0.7198808622960691,266,1.0,1.0,0.0,0.0,0.6691729323308271,20.0,10,36,1,1,"{""(10, 10)"": 266}","{""(0, 8)"": 342, ""(8, 0)"": 342, ""(0, 3)"": 333, ""(3, 0)"": 333, ""(6, 0)"": 330, ""(0, 6)"": 330}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
244,P0,crop_or_resize,31782,13731,3.969725715556434,4.845194452910336,0.8392440414508311,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,8,2,"{""(3, 3)"": 137, ""(4, 4)"": 129}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
63,P0,sparse_edit_or_object_completion,30732,26235,3.9361300807713775,4.81159881812528,0.15821005986671288,266,1.0,1.0,1.0,0.0,1.0,28.0,8,81,3,3,"{""(14, 14)"": 93, ""(10, 10)"": 87, ""(12, 12)"": 86}","{""(0, 3)"": 8094}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
49,P0,crop_or_resize,30489,21135,3.928191586589728,4.80366032394363,0.36643552880498653,268,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,257,57,"{""(3, 2)"": 25, ""(2, 2)"": 24, ""(2, 3)"": 20, ""(2, 4)"": 16, ""(3, 3)"": 15, ""(5, 2)"": 14}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
232,P0,sparse_edit_or_object_completion,29497,16283,3.8951141870252304,4.7705829243791325,0.5941669444771573,266,1.0,1.0,1.0,0.0,0.0,16.0,3,43,63,63,"{""(12, 8)"": 9, ""(14, 8)"": 8, ""(8, 11)"": 8, ""(7, 9)"": 8, ""(12, 11)"": 8, ""(8, 7)"": 8}","{""(0, 5)"": 2497, ""(0, 3)"": 305, ""(0, 4)"": 281, ""(0, 9)"": 281, ""(0, 1)"": 277, ""(0, 7)"": 270}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
178,P0,crop_or_resize,29331,13497,3.889470600957633,4.764939338311535,0.7761775386644985,268,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,143,6,"{""(1, 5)"": 53, ""(4, 1)"": 51, ""(3, 1)"": 49, ""(1, 4)"": 41, ""(5, 1)"": 38, ""(1, 3)"": 36}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
57,P0,crop_or_resize,29304,15459,3.8885496492425027,4.764018386596405,0.6395326674623174,265,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 6)"": 265}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
245,P0,sparse_edit_or_object_completion,29015,8818,3.878638561408561,4.754107298762463,1.1910178507068263,267,1.0,1.0,0.0,0.0,0.7191011235955056,16,10,20,16,16,"{""(9, 7)"": 24, ""(7, 7)"": 21, ""(10, 7)"": 20, ""(10, 9)"": 20, ""(7, 8)"": 20, ""(9, 9)"": 19}","{""(2, 0)"": 2015, ""(0, 2)"": 2015}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
271,P0,crop_or_resize,28991,12732,3.8778110607579546,4.753279798111857,0.8228669275721199,267,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 3)"": 267}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
343,P0,sparse_edit_or_object_completion,28656,11099,3.8661884690843458,4.741657206438248,0.9485078311485147,266,1.0,1.0,1.0,0.0,0.0,10.0,1,24,1,1,"{""(5, 15)"": 266}","{""(0, 3)"": 367, ""(0, 8)"": 347, ""(0, 7)"": 334, ""(0, 4)"": 320, ""(0, 2)"": 317, ""(0, 1)"": 309}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
75,P0,sparse_edit_or_object_completion,28487,25851,3.86027346662606,4.735742203979962,0.09709855793433064,265,1.0,1.0,0.0,0.0,0.0,45,18,63,1,1,"{""(9, 13)"": 265}","{""(0, 7)"": 1622, ""(0, 6)"": 1453, ""(0, 2)"": 1450, ""(0, 9)"": 1400, ""(0, 4)"": 1340, ""(0, 8)"": 1266}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
240,P0,sparse_edit_or_object_completion,27847,21627,3.837550864408888,4.71301960176279,0.25278270655234714,266,1.0,1.0,1.0,0.0,0.0,29.0,3,48,1,1,"{""(19, 19)"": 266}","{""(0, 2)"": 1022, ""(0, 4)"": 901, ""(0, 1)"": 865, ""(0, 3)"": 823, ""(0, 9)"": 739, ""(0, 7)"": 678}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
270,P0,sparse_edit_or_object_completion,27301,9819,3.817748955322669,4.693217692676571,1.0226040473695264,266,1.0,1.0,0.0,0.0,0.007518796992481203,8.0,2,16,1,1,"{""(15, 15)"": 266}","{""(0, 3)"": 566, ""(3, 0)"": 564, ""(7, 0)"": 496, ""(0, 7)"": 494, ""(3, 7)"": 2}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
156,P0,sparse_edit_or_object_completion,26552,9502,3.789930698183662,4.665399435537564,1.0276027716529441,265,1.0,1.0,0.0,0.0,1.0,12,3,25,1,1,"{""(10, 10)"": 265}","{""(4, 2)"": 2303, ""(4, 1)"": 917}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
279,P0,sparse_edit_or_object_completion,26330,20244,3.7815345972742076,4.65700333462811,0.26285052015638755,266,1.0,1.0,0.0,0.0,1.0,15.0,8,53,45,45,"{""(16, 15)"": 31, ""(16, 16)"": 28, ""(15, 15)"": 19, ""(15, 16)"": 19, ""(16, 14)"": 14, ""(14, 16)"": 12}","{""(1, 8)"": 5539}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
310,P0,crop_or_resize,25739,23395,3.7588329751404377,4.63430171249434,0.09548502705626838,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,44,4,"{""(7, 7)"": 80, ""(5, 5)"": 68, ""(6, 6)"": 67, ""(8, 8)"": 51}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
228,P0,sparse_edit_or_object_completion,25086,5179,3.733135545368471,4.608604282722373,1.5776979341607262,266,1.0,1.0,0.0,0.0,0.0,8.0,8,8,1,1,"{""(10, 10)"": 266}","{""(8, 0)"": 132, ""(0, 8)"": 132, ""(0, 9)"": 130, ""(9, 0)"": 130, ""(4, 0)"": 126, ""(0, 4)"": 126}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
333,P0,sparse_edit_or_object_completion,24893,5787,3.7254122632157607,4.600881000569663,1.4589726168580714,265,1.0,1.0,1.0,0.0,1.0,4,1,12,1,1,"{""(10, 10)"": 265}","{""(0, 9)"": 171, ""(0, 4)"": 151, ""(0, 7)"": 137, ""(0, 1)"": 130, ""(0, 8)"": 123, ""(0, 2)"": 117}",L1_static_sparse_background_fill,tiny coordinate program or one small mask; target cost 250-450,object-role/orbit/local-neighborhood fill search
183,P0,crop_or_resize,24878,17795,3.7248095025537626,4.600278239907665,0.3350663598256176,265,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,3,3,"{""(2, 2)"": 95, ""(6, 6)"": 88, ""(4, 4)"": 82}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
166,P0,sparse_edit_or_object_completion,24789,11867,3.721225630153146,4.596694367507048,0.7366385677041549,266,1.0,1.0,1.0,0.0,1.0,12.5,2,30,51,51,"{""(10, 10)"": 17, ""(11, 11)"": 14, ""(9, 11)"": 11, ""(8, 10)"": 11, ""(11, 9)"": 11, ""(9, 10)"": 11}","{""(0, 2)"": 3514}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
293,P0,sparse_edit_or_object_completion,24771,4323,3.72049923786939,4.595967975223292,1.745724008417909,267,1.0,1.0,0.0,0.0,1.0,2,1,6,104,104,"{""(13, 9)"": 7, ""(6, 5)"": 7, ""(13, 11)"": 6, ""(5, 7)"": 6, ""(13, 7)"": 6, ""(6, 13)"": 5}","{""(3, 7)"": 27, ""(8, 3)"": 19, ""(9, 3)"": 18, ""(5, 1)"": 16, ""(4, 8)"": 16, ""(6, 7)"": 15}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
390,P0,sparse_edit_or_object_completion,24692,16699,3.7173049282976383,4.59277366565154,0.3911304671413536,266,1.0,1.0,0.0,0.0,0.0,26.0,12,40,1,1,"{""(15, 15)"": 266}","{""(0, 5)"": 3442, ""(5, 0)"": 3442}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
189,P0,crop_or_resize,24649,17571,3.7155619554804673,4.591030692834369,0.33848651593872425,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(6, 6)"": 266}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
163,P0,sparse_edit_or_object_completion,24085,17092,3.692414863848173,4.567883601202075,0.3429787223004048,267,1.0,1.0,0.0,0.07865168539325842,1.0,29,19,39,1,1,"{""(11, 11)"": 267}","{""(3, 0)"": 968, ""(7, 0)"": 967, ""(2, 0)"": 966, ""(8, 0)"": 959, ""(9, 0)"": 950, ""(6, 0)"": 945}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
169,P0,sparse_edit_or_object_completion,23629,9787,3.6733003949834195,4.548769132337322,0.8814197967737485,266,1.0,1.0,0.0,0.0,1.0,15.0,9,23,1,1,"{""(10, 10)"": 266}","{""(5, 1)"": 1680, ""(5, 2)"": 1437, ""(5, 3)"": 850}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
82,P0,sparse_edit_or_object_completion,23479,14420,3.66693202838111,4.542400765735012,0.48749027275831835,265,1.0,1.0,1.0,0.0,0.0,24,8,40,11,11,"{""(6, 9)"": 32, ""(6, 15)"": 28, ""(6, 7)"": 26, ""(6, 13)"": 26, ""(6, 14)"": 26, ""(6, 10)"": 25}","{""(0, 7)"": 736, ""(0, 2)"": 680, ""(0, 3)"": 648, ""(0, 5)"": 616, ""(0, 6)"": 576, ""(0, 1)"": 576}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
8,P0,sparse_edit_or_object_completion,23289,10555,3.6588067698576427,4.534275507211545,0.7913814647913693,266,1.0,1.0,0.0,0.0,0.0,12.0,8,26,79,79,"{""(12, 16)"": 8, ""(9, 8)"": 7, ""(14, 9)"": 6, ""(9, 16)"": 6, ""(10, 13)"": 6, ""(12, 10)"": 6}","{""(2, 0)"": 1795, ""(0, 2)"": 1795}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
218,P0,crop_or_resize,23202,12611,3.6550641056192035,4.5305328429731055,0.6096690328794772,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,4,4,"{""(3, 2)"": 73, ""(3, 3)"": 66, ""(2, 2)"": 65, ""(2, 3)"": 62}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
287,P0,sparse_edit_or_object_completion,22566,13779,3.627269972482244,4.502738709836146,0.4932986547044891,267,1.0,1.0,0.0,0.0,1.0,16,7,32,1,1,"{""(16, 16)"": 267}","{""(4, 3)"": 603, ""(4, 7)"": 569, ""(4, 8)"": 566, ""(4, 6)"": 557, ""(4, 1)"": 556, ""(4, 5)"": 548}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
247,P0,crop_or_resize,22031,15339,3.6032761761964167,4.478744913550319,0.36205194766445636,269,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,13,13,"{""(5, 1)"": 30, ""(3, 3)"": 29, ""(5, 3)"": 28, ""(3, 1)"": 27, ""(4, 2)"": 25, ""(6, 1)"": 23}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
308,P0,crop_or_resize,21799,21187,3.5926897209492665,4.468158458303169,0.02847631114112481,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,74,3,"{""(3, 3)"": 95, ""(7, 7)"": 88, ""(5, 5)"": 83}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
23,P0,sparse_edit_or_object_completion,21433,10875,3.575757414120984,4.451226151474886,0.6784652133802478,266,1.0,1.0,0.0,0.0,1.0,21.0,14,24,6,6,"{""(9, 9)"": 52, ""(8, 10)"": 47, ""(8, 9)"": 46, ""(9, 11)"": 44, ""(8, 11)"": 41, ""(9, 10)"": 36}","{""(5, 8)"": 2800, ""(5, 2)"": 2463}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
66,P0,sparse_edit_or_object_completion,21408,10875,3.574590307711807,4.450059045065709,0.6772981069710706,266,1.0,1.0,1.0,0.0,1.0,15.0,6,34,11,11,"{""(11, 11)"": 31, ""(14, 14)"": 29, ""(12, 12)"": 29, ""(10, 10)"": 28, ""(19, 19)"": 25, ""(20, 20)"": 24}","{""(0, 3)"": 4119}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
79,P0,crop_or_resize,21383,12835,3.5734218375734876,4.44889057492739,0.5104203994843957,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 3)"": 266}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
371,P0,sparse_edit_or_object_completion,21181,4923,3.56393017717785,4.439398914531752,1.4591864526357963,266,1.0,1.0,1.0,0.0,0.0,5.0,5,5,21,21,"{""(10, 14)"": 25, ""(10, 10)"": 24, ""(12, 14)"": 23, ""(14, 12)"": 22, ""(14, 10)"": 20, ""(14, 14)"": 19}","{""(0, 3)"": 1330}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
256,P0,sparse_edit_or_object_completion,21123,19067,3.5611881179710956,4.436656855324998,0.10240340212279975,266,1.0,1.0,1.0,0.0,0.0,22.0,4,43,58,58,"{""(9, 9)"": 15, ""(10, 10)"": 12, ""(8, 9)"": 9, ""(11, 10)"": 9, ""(9, 10)"": 9, ""(8, 8)"": 9}","{""(0, 3)"": 4224, ""(0, 1)"": 1666}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
397,P0,sparse_edit_or_object_completion,21041,10235,3.5572985390231633,4.432767276377065,0.7206596961439207,266,1.0,1.0,1.0,0.0,0.0,12.0,4,20,1,1,"{""(10, 10)"": 266}","{""(0, 3)"": 3074}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
168,P0,sparse_edit_or_object_completion,20403,5659,3.526507572627601,4.401976309981503,1.2824347507012277,265,1.0,1.0,1.0,0.0,0.0,4,2,9,1,1,"{""(10, 10)"": 265}","{""(0, 9)"": 189, ""(0, 6)"": 161, ""(0, 4)"": 150, ""(0, 8)"": 147, ""(0, 5)"": 137, ""(0, 2)"": 132}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
59,P0,sparse_edit_or_object_completion,20387,19163,3.5257230665809907,4.401191803934893,0.06191610632864375,266,1.0,1.0,0.022556390977443608,0.0,1.0,22.0,9,63,1,1,"{""(11, 11)"": 266}","{""(0, 9)"": 606, ""(0, 3)"": 576, ""(0, 8)"": 559, ""(0, 7)"": 495, ""(0, 6)"": 483, ""(0, 4)"": 417}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
242,P0,crop_or_resize,20119,12611,3.5124902659730886,4.387959003326991,0.46709519323336224,266,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 3)"": 266}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
84,P0,sparse_edit_or_object_completion,19513,17595,3.481906533878851,4.357375271232753,0.10346613933931259,175,1.0,1.0,1.0,0.0,0.0,22,4,40,19,19,"{""(15, 15)"": 10, ""(3, 3)"": 10, ""(7, 7)"": 10, ""(10, 10)"": 10, ""(20, 20)"": 9, ""(6, 6)"": 9}","{""(0, 2)"": 1912, ""(0, 4)"": 1912}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
143,P0,sparse_edit_or_object_completion,19441,3803,3.4782098618044923,4.353678599158394,1.63159400909238,266,1.0,1.0,0.0,0.0,1.0,3.0,3,5,1,1,"{""(10, 10)"": 266}","{""(4, 5)"": 147, ""(2, 5)"": 135, ""(7, 5)"": 123, ""(6, 5)"": 117, ""(1, 5)"": 106, ""(8, 5)"": 106}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
341,P0,sparse_edit_or_object_completion,18865,9787,3.4481339771822626,4.323602714536165,0.6562533789725915,266,1.0,1.0,1.0,0.0,1.0,9.0,4,24,1,1,"{""(10, 10)"": 266}","{""(0, 8)"": 2679}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
117,P0,sparse_edit_or_object_completion,18454,14075,3.4261067729223527,4.301575510276255,0.27088097513060916,265,1.0,1.0,1.0,0.0,0.0,15,9,30,4,4,"{""(12, 12)"": 81, ""(14, 14)"": 75, ""(13, 13)"": 56, ""(15, 15)"": 53}","{""(0, 2)"": 552, ""(0, 4)"": 534, ""(0, 8)"": 525, ""(0, 9)"": 507, ""(0, 6)"": 501, ""(0, 7)"": 495}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
