task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
110,massimilianoghiotto_6254,,same_shape_global_transform,109201,13.399054500239831,25121,strict_seed,unchanged strict seed,555994b638118f5795937b7af7d7a9e306f4a4756016ba0edc14092bd93e44f9
111,massimilianoghiotto_6254,,crop_or_resize,797,18.319145321209785,2007,strict_seed,unchanged strict seed,aaefda6901c637c886a3b943314b43f0a81b9ce46e573c0a1ae37be5dc923bdd
112,massimilianoghiotto_6254,,sparse_edit_or_object_completion,59270,14.010141445218116,5493,strict_seed,unchanged strict seed,2f1ab80b5df4bad3d09c4ba3e9edd8109ec1f1e2527e8655b5c9322e99782b9d
113,massimilianoghiotto_6254,,sparse_edit_or_object_completion,30,21.598802618337846,523,strict_seed,unchanged strict seed,e815ae7f0819abb877edafdcd866c1cd3f171d5eeb41a99b76b95563ecf33bf3
114,massimilianoghiotto_6254,,crop_or_resize,1254,17.865906278807135,4349,strict_seed,unchanged strict seed,f1f1e7451d76e99fdd06b35cf16cab7ffe81fea7dcce35020b737b119a79a995
115,massimilianoghiotto_6254,,crop_or_resize,4122,16.675906238549594,4708,strict_seed,unchanged strict seed,0e49bf66ffc8c42b790e93bd37304f0454f6ffcec6f34137cb612e2d9be92969
116,massimilianoghiotto_6254,,crop_or_resize,30,21.598802618337846,503,strict_seed,unchanged strict seed,99ce7a7c67fbb3c8aba8acb78e7a2d814eb8ac70c114d064dc16183c8271a02a
117,massimilianoghiotto_6254,,sparse_edit_or_object_completion,18454,15.1769635718615,10768,strict_seed,unchanged strict seed,7ff7859e146ab28053201313227020e883dfe771fc3167164af3f5cb348e5eb8
118,franksunp_blended_best,,sparse_edit_or_object_completion,60026,13.997466919324204,19659,strict_seed,unchanged strict seed,a19e3bf3f2f50bfcaa04c6a1f62dfbbe0b2877bede1299b03c7533649837f818
119,massimilianoghiotto_6254,,sparse_edit_or_object_completion,16640,15.280435285624801,11316,strict_seed,unchanged strict seed,73ebe9d35a549168a9a1359854727be94b268c5860cdf8865f77eb9201dd98dd
120,massimilianoghiotto_6254,,sparse_edit_or_object_completion,910,18.186555400489105,3880,strict_seed,unchanged strict seed,0785e5a0983b2b5c6b626a8b0d271359db71a4c00c97d2ad82d835bcf5d32754
121,massimilianoghiotto_6254,,crop_or_resize,6530,16.215837777729526,3528,strict_seed,unchanged strict seed,8a54679839ba6e4ca40e86fbe23f225f040d55fc9bc4ff7fb3c87962b77f1cce
122,massimilianoghiotto_6254,,sparse_edit_or_object_completion,2510,17.17196196787417,10280,strict_seed,unchanged strict seed,bc84c46afaf0e8240b2232d29c86f3a21bc99725dee5401ed80b823f71202508
123,afr1ste_5689_artifact,,crop_or_resize,4104,16.680282613149394,9143,strict_seed,unchanged strict seed,6515c4a04c6b6df667c733c84e4e46365e7f3af1b571a91d303547130dba0765
124,massimilianoghiotto_6254,,crop_or_resize,11673,15.634966238347337,4882,strict_seed,unchanged strict seed,559cba2c64cef369a10b0f3316baa75b94c57779e3ab14c4eb679f9d154eb5ab
125,massimilianoghiotto_6254,,sparse_edit_or_object_completion,13417,15.495722161409528,3785,strict_seed,unchanged strict seed,731083af6775b3057dff7695ea7031173a9a8c388031332c479b4beb43b0c662
126,massimilianoghiotto_6254,,sparse_edit_or_object_completion,86091,13.636839844664504,3870,strict_seed,unchanged strict seed,4847904ec139dcdadd3777a2167b396e6a829426abac973184d9fdebb632b1ce
127,massimilianoghiotto_6254,,sparse_edit_or_object_completion,900,18.197605236675688,3800,strict_seed,unchanged strict seed,7e9978ae7837339e7daa690667e1151f4a598a32ae15a2449e7b3cbd7debd63d
128,massimilianoghiotto_6254,,sparse_edit_or_object_completion,95042,13.537925821853902,4030,strict_seed,unchanged strict seed,43731c7019bc9056c924229365bea939bcbfdba7dcf1635a28d23295b53d937f
129,afr1ste_5689_artifact,,sparse_edit_or_object_completion,807,18.306676331730053,997,strict_seed,unchanged strict seed,3555306a16022548fe54f96fe61de5d46b3fecead22a24be75ac91b6881228f3
130,massimilianoghiotto_6254,,crop_or_resize,15948,15.322911291498754,1742,strict_seed,unchanged strict seed,9bc120901950b3fc864c3f1e9504aee207cfc35812b727bb3447d2d1de093ffe
131,massimilianoghiotto_6254,,sparse_edit_or_object_completion,44550,14.295632567101045,10020,strict_seed,unchanged strict seed,42f6e9a1547f4f28c8ec2cbb6a0b41cf9a442944ff3c4635c868e58fdd50709f
132,massimilianoghiotto_6254,,sparse_edit_or_object_completion,29458,14.709279200950512,3465,strict_seed,unchanged strict seed,3cd8d9d0ec7574c030f7666b2f3417ca67d5ba19c64722b1f44876c7c7d23849
133,franksunp_blended_best,,sparse_edit_or_object_completion,193923,12.824783547959548,190542,strict_seed,unchanged strict seed,86c781542232ce5c09a19b900ceca7bd0109760d7363b7da49f534a4b23b6559
134,massimilianoghiotto_6254,,crop_or_resize,12388,15.575516458906906,9408,strict_seed,unchanged strict seed,82ccf38e336adfd682537bf85c5c83cadade01561e1264c69cdc202e3ddc3e5e
135,massimilianoghiotto_6254,,crop_or_resize,360,19.113895968549844,280,strict_seed,unchanged strict seed,82d31b6d2f8c5ea98415560d590d218cd0caf26681332ae0c40f6f9f623ee1cf
136,massimilianoghiotto_6254,,sparse_edit_or_object_completion,4837,16.515950027177016,3640,strict_seed,unchanged strict seed,f9cdfd4e63ffbba6bd206731e6eeb06dda8e1b45d20ed093e312c4641d0b66be
137,massimilianoghiotto_6254,,same_shape_global_transform,72472,13.809044440650876,5213,strict_seed,unchanged strict seed,def2836c879dccb741a4a572cfe23e0b861d83afa735f78d8bbf9207265542cc
138,massimilianoghiotto_6254,,crop_or_resize,48467,14.211361567031112,7673,strict_seed,unchanged strict seed,f9624f382efeaedf5351ae50b56e9344d72e5ae8e76caa27622f5d766a40c011
139,massimilianoghiotto_6254,,sparse_edit_or_object_completion,3630,16.803012072741105,5416,strict_seed,unchanged strict seed,2a0fc57cf50afbcdcfef56507be5327f618fa416dedb132d7f96d931cd64dc98
140,massimilianoghiotto_6254,,sparse_edit_or_object_completion,368,19.09191706183107,433,strict_seed,unchanged strict seed,9571c563ae4fcc148c4d0fc67978cd7456f17d3012d5339ff0685730d14c0f2c
