task_id,filename,source_label,source_ref,relative_path,sha256,file_bytes,normalized_bytes,params,memory_bytes,cost,simple_cost,local_points,validation_status,validation_pass,validation_fail
216,task216.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task216.onnx,47538c17f1e6ed157ba6d4effe2cbfc8d098af219d3896cbb6d92e0989333de8,11027,19717,100,103472,103572,19817,13.451977697992342,pass,6,0
217,task217.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task217.onnx,2f029d300d82fefb5d96fa4be293ae596ae1de0026dacc64e63b73ed6b788d33,1350,1684,23,17901,17924,1707,15.206104124093967,pass,6,0
218,task218.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task218.onnx,14bb6c5e5fa3712e4f556142985fa03de40ba2accd475bb596ee538d3c10c60e,9594,16279,44,23158,23202,16323,14.948006239164648,pass,6,0
219,task219.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task219.onnx,8c653d3429a92dc01f8f3270eb8747b2fe91e89848c1e9fbc8fc12e11675ef29,59697,60615,28282,19406,47688,88897,14.227564927100238,pass,6,0
220,task220.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task220.onnx,924ca3ff6b3c2190ebdd92b73e0c33ac441a7e64b5924bb34b2faa596a40dd55,3798,3803,900,0,900,4703,18.197605236675688,pass,7,0
221,task221.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task221.onnx,fc40a9c864b222aaeab1d16ab69b17f524fd95dc657baa701b144f4288e5bcb5,13333,14298,5028,50841,55869,19326,14.069235056400384,pass,7,0
222,task222.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task222.onnx,f82b35de1de8377a5dd17f94de623872a1021443ff972be6e0765c6d21c5595a,2578,3044,87,57948,58035,3131,14.031198444197276,pass,6,0
223,task223.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task223.onnx,51cd95a032c661ce28fa653ad0e727fb33cf6a709a5747e02a8ab323190ae968,7454,7476,1800,0,1800,9276,17.504458056115745,pass,5,0
224,task224.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task224.onnx,30eef2f542fdb5bbe18b230c6d294b136197beed63e963e56779281e678d2de4,4703,5184,182,45276,45458,5366,14.275455898281896,pass,6,0
225,task225.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task225.onnx,29a76e5536c419ef3e3747f899f51614ee6699ad35ad5fb9b073ba5d5f52d257,5688,6961,650,10428,11078,7611,15.68728356140695,pass,6,0
226,task226.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task226.onnx,5d115fec7e34ea6013b743620d1addba979258bf37902350608a4c3438346438,3203,3827,151,5408,5559,3978,16.37682648504653,pass,6,0
227,task227.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task227.onnx,1c70db9caee31b32d02ae1630c5ef3991ddbf82fedb750d43b515fab048d6dec,1135,1579,47,2880,2927,1626,17.018266713308115,pass,7,0
228,task228.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task228.onnx,a8a923f21fecee5512861159a89a0ecf2a9f276985c45face926d3b953bdb4fe,2649,5206,78,25008,25086,5284,14.86993479941538,pass,6,0
229,task229.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task229.onnx,acbf2dc745d4a717148c274f1e25cdd3fce8e718787f72530d661d60044ad805,1379,1695,45,1364,1409,1740,17.74936448810132,pass,7,0
230,task230.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task230.onnx,1444325f9990947c4e2b6bd66f2ce611d8efc4be97b595c4bf2ad63e9e166ad0,3798,3803,900,0,900,4703,18.197605236675688,pass,6,0
231,task231.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task231.onnx,0c1e71372911c46c9c64b66ca2cb0069688208ae594f8bbcb5c63f8cce07a8f2,2684,3983,101,38241,38342,4084,14.445698819920006,pass,6,0
232,task232.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task232.onnx,b416c4b9864f9c0ee3021d3e0d536638459295310003e1612ea60837e5e1fc02,1616,2772,69,29428,29497,2841,14.707956157758622,pass,6,0
233,task233.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task233.onnx,e2440a0350df6144b505ecfe02af9b5fb541a254fd597eba46679cbaa7e00a7c,39787,40762,14404,49136,63540,55166,13.940575092176493,pass,6,0
234,task234.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task234.onnx,89328211cfc49e1d6b7788e2c884ed883a744cf19e27a7b8393aa0d1549217b6,4106,4894,82,81621,81703,4976,13.689154000119816,pass,6,0
235,task235.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task235.onnx,046373c88008b543046f990f0cde3f5c161d21e0835fb8ca9ada066a6fc504d1,3090,3616,114,1224,1338,3730,17.801068759311825,pass,7,0
236,task236.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task236.onnx,2e59dc4336de1e1fb4014ca0b81f2777c0a9fd808fbee3c5d54770d6ade5bbfe,643,958,1,642,643,959,18.53385527576238,pass,7,0
237,task237.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task237.onnx,9d3baf9e04284ace2238abe88eae62477296ee34499efa7b0146d799717804fc,1637,2499,41,14283,14324,2540,15.430308268881676,pass,7,0
238,task238.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task238.onnx,3208dbc8cec5a6a6874fb45bdf74920c0447b6b2745454a2ca76efdd5aa83d45,11927,15947,1467,62905,64372,17414,13.927565965061614,pass,6,0
239,task239.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task239.onnx,1bb32963e7cb07aed708c1c9c2e30991506b48570898ddade7fec2515559fc95,3146,3677,386,94091,94477,4063,13.54388830238479,pass,7,0
240,task240.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task240.onnx,bda05f96847ed565be978b76b47136a6bb20b09fc1dd04053bfd1b4222485694,66169,66199,13735,14112,27847,79934,14.765519480374964,pass,6,0
241,task241.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task241.onnx,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,178,0,0,0,178,25.0,pass,6,0
242,task242.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task242.onnx,beed8e7a6b84fa7c89b7d5ec9cba5867a87a8ac3b612eee21d427fb75c0223b0,1736,2028,45,20074,20119,2073,15.090580078810763,pass,6,0
243,task243.onnx,franksunp_blended_best,franksunp/neurogolf-blended-best-models,task243.onnx,d82711ed6d973d2c76345cf69ab278ecb1b2999b9c2410e8227df32d34e4dbf7,17458,18595,11827,56051,67878,30422,13.874532744845478,pass,6,0
244,task244.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task244.onnx,12974cd83da15658ad0e0fe3b624c0b705d56b763e2925eda0818540265e7af8,6538,8484,85,31697,31782,8569,14.633344629227418,pass,6,0
245,task245.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task245.onnx,9a7e78ac605c6378be3f47d88a35aae0e1cf73ab864258254dd4987e43d54c37,2843,3499,99,28916,29015,3598,14.724431783375291,pass,7,0
246,task246.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task246.onnx,379b5a73e3dee6f56eedab3ab0bd0ed8414179c6e7ae1edd0a948060d6401309,3824,4453,431,12960,13391,4884,15.497661881504435,pass,6,0
247,task247.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task247.onnx,571f2a511fab78023d1a7f2d9abeb4db3fe79eee85255f84a00ea5cbcfc49400,1379,2179,33,21998,22031,2212,14.999794168587435,pass,9,0
248,task248.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task248.onnx,c420e7e45fb63abafafae2e372ec7f15ac18e7e7749ae0026a3c7b489154b864,1784,2295,49,6532,6581,2344,16.208058011543883,pass,6,0
249,task249.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task249.onnx,dde855774ef1a32a1960a4696e54abf617eebe91340c70355f303440b7758f6b,1912,2770,323,8676,8999,3093,15.895131260966052,pass,6,0
250,task250.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task250.onnx,a597d41fb3635cef1fb65c5c4818682efa2468a8b8b38ce1e86c82df9be4df2a,7749,9660,69,12072,12141,9729,15.595656566456025,pass,5,0
251,task251.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task251.onnx,82d350374d90693c70187cdf979ebb574c69cda11c9c56813abeb372eed8e78f,5106,6781,20,100560,100580,6801,13.481291290274044,pass,6,0
252,task252.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task252.onnx,f94f1914ddc282177a848c90a7aac926b6095d8fffc5a863c722843121c979c3,3201,4108,262,37800,38062,4370,14.453028311923028,pass,6,0
253,task253.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task253.onnx,2538ea53b1aad1e6365055ee14f48dccb49ef632cce416086075b33d42366bad,3510,4035,439,47830,48269,4474,14.215455188361384,pass,5,0
254,task254.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task254.onnx,cce96782d9b4b1065b63ebb4a84c1ba6253724c3cd2a387838d205cf71eaae5f,4960,5035,158,7798,7956,5193,16.018318360026136,pass,5,0
255,task255.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task255.onnx,8d5cd1d5973d60d99fd8f3c4604392a9486b776c8daf028a7ddb130ba1f71cc9,30601,35175,6570,67833,74403,41745,13.782748457411104,pass,6,0
256,task256.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task256.onnx,c62955c5ac4951f368900ad06f3a5ed4fa9817b2e3f8f0a049b5ef354c21fc4f,4780,5497,1073,20050,21123,6570,15.041882226812756,pass,6,0
257,task257.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task257.onnx,316eaaf4e1a47569341378a8a58e40559f938a7fe5ae659867c0f2117bf8e021,1369,1891,53,1024,1077,1944,18.01806532284361,pass,9,0
258,task258.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task258.onnx,9cf85f5ef87760197eaab665af872adc9c2a38a6b9c2133f506deb1e51402d09,880,929,160,0,160,1089,19.924826184766175,pass,6,0
259,task259.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task259.onnx,cd8f2883b4e59672ccd19f5a5b45fc92a1c48a4e736beaa179e62ce6d6dd7a07,3882,3995,50,6793,6843,4045,16.169018489047502,pass,6,0
260,task260.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task260.onnx,a0c625eeabd30f89f6f16ae6be445f721bbc7059d940e63069a03d74b0fc06a4,2263,2879,142,12332,12474,3021,15.568598242913932,pass,6,0
261,task261.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task261.onnx,6104690685d52f02ca149095658b51c2d448d252f763922efdb0fd69749b630f,995,1003,200,0,200,1203,19.701682633451963,pass,6,0
262,task262.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task262.onnx,0e242b2a1418fb93332fc01ff90e906403df0499e49baf091447cb02afec05aa,903,1095,26,3744,3770,1121,16.765169719557946,pass,7,0
263,task263.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task263.onnx,b4da10b186a4fb387881e29ff1baddf4802e52a6b7cfa6d7ff28929d3e741c21,7373,12625,52,8002,8054,12677,16.006075858588602,pass,7,0
264,task264.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task264.onnx,8dc8f779e857f2716400935a294a1337f2da1d83711a2b05438eaf5573899ada,7730,8493,2172,77364,79536,10665,13.716034971665547,pass,5,0
265,task265.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task265.onnx,793c90930f0d6bb81694213900773baf05b0f6a7e4269f05aa80bcb0d1b6e454,2076,3046,129,39033,39162,3175,14.424537832136728,pass,6,0
266,task266.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task266.onnx,491258de81aba00b6aa06f223356e30346665751690278693288e858450c8563,3825,3870,910,0,910,4780,18.186555400489105,pass,7,0
267,task267.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task267.onnx,410b39084246024b149c984e95489e0660a8825a25ca70475cf339e5914a1074,1306,1543,95,1160,1255,1638,17.865109148434115,pass,5,0
268,task268.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task268.onnx,d6e7655471c32dea89573357bb31df7dc7c23396d2d8a7318ea2e17508b7d609,13356,14058,99,22288,22387,14157,14.983764287772118,pass,6,0
269,task269.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task269.onnx,947f2c17a6b1d44a9f4ad789f9351b4edfb84e0298e879c258d5034b09e12f72,2336,3084,96,8506,8602,3180,15.940249986656319,pass,6,0
270,task270.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task270.onnx,b73a12746408a64fc660309ec22c45ab3d2fdb4874d20e70981ac3d877927cba,13845,14311,1185,26116,27301,15496,14.785321389461183,pass,6,0
271,task271.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task271.onnx,1d303e94d417fc4786c4e80dee5be764e57f981905d0bf8f5e5fdf48595b19ed,1993,2976,63,28928,28991,3039,14.725259284025897,pass,7,0
272,task272.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task272.onnx,bb44a1717b5f9b6f1cd8f6bdd32aa6a40d88b17db3e200a8cb6f7806bb2c658d,3825,3870,910,0,910,4780,18.186555400489105,pass,7,0
273,task273.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task273.onnx,590750bab5e6ceadb53d2a7aaab53b648f679b8070b90d7b9f76e86d7e1b9199,1670,2252,37,5900,5937,2289,16.311040765729324,pass,6,0
274,task274.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task274.onnx,05e714a8af955d6f5061cbf93ea6964c368b3f5c164831d0bff7c9a31b8986d6,3619,3724,389,8192,8581,4113,15.942694264192879,pass,9,0
275,task275.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task275.onnx,749f9601004e452d7eefecd8387bd82ef4d30c73a87566d263f5ea4895b9406e,16304,25721,2773,81106,83879,28494,13.662869436848247,pass,6,0
276,task276.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task276.onnx,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,217,241,10,0,10,251,22.697414907005953,pass,6,0
277,task277.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task277.onnx,cdd58c9156822d0c5c668ebff763d57659136b9c3169c7db59aad321bb92dad1,6687,8205,250,14367,14617,8455,15.410059486110708,pass,6,0
278,task278.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task278.onnx,0c14b78590ad46420b694424fb879d1c8bdef545b3a92cd9ef5a15278e77cf1e,2285,2628,363,34020,34383,2991,14.55468246483519,pass,5,0
279,task279.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task279.onnx,77ad3d002b2c64888991d763c754fc018247f352e78c562d64fca7db08032314,10314,10894,1186,25144,26330,12080,14.821535747509644,pass,7,0
280,task280.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task280.onnx,0ba0568bbb48a9b051c258201debcd346d773a5d71ba1a149f8fd8b615f4c7a0,10565,13536,880,89626,90506,14416,13.586828574167079,pass,7,0
281,task281.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task281.onnx,082339765f10db32abbb7ac3454eafdfdb6b0be3a82ec60d9e69c2facad4423f,5479,6229,987,87628,88615,7216,13.60794357751076,pass,6,0
282,task282.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task282.onnx,3b69ffb73c79f09e8523073931061610e74b3e0d32534378317960c9557acd0d,3798,3803,900,0,900,4703,18.197605236675688,pass,5,0
283,task283.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task283.onnx,b0e2a1e5a77dc63e5c2faa69d44120f7fe0e8773160760e68b7f5912591f4c60,3825,3870,910,0,910,4780,18.186555400489105,pass,5,0
284,task284.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task284.onnx,fad3c53111b5ac6b7d99756ade0b122be5399f69539b335f8d35bea450647745,23922,25369,2875,99157,102032,28244,13.466958231444947,pass,6,0
285,task285.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task285.onnx,d70e0ed55a67f9f23a5c100a505d7587b9739ff0ec31e4df49d5db7f657ff42b,98661,99305,24355,127641,151996,123660,13.068390516307327,pass,6,0
286,task286.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task286.onnx,4f012dc2e0a2b7b30e956f16edf2b883865d3a35d150e621bde7331b202015d5,19743,24340,1305,160895,162200,25645,13.00341457933655,pass,5,0
287,task287.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task287.onnx,4cdbdb8ebc51362af348b4c6b27acc968618f39eb23639e05932f58cfd196831,1686,2378,38,22528,22566,2416,14.975800372301608,pass,7,0
288,task288.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task288.onnx,0e48931aebec1eb0659c9be80508c8650400244b0f49af19d8698dd8b162a3cb,5948,5923,41,31766,31807,5964,14.632558329669694,pass,7,0
289,task289.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task289.onnx,7ca96174b4a941b275a41cc40d61f27ff2368e54301cd507ca3420b0ed5620a3,2021,2484,80,24892,24972,2564,14.874489523818365,pass,8,0
290,task290.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task290.onnx,f1086fcddc1287e8f751349bbcc1c1bc72e816011cd787def2fc61971684f688,3323,4019,94,11614,11708,4113,15.631972352188223,pass,6,0
291,task291.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task291.onnx,f97257c9bae5cbdf0614cf4f6d0aeda2c0db164b44f4861fc829c00eae636b67,6009,6567,931,3396,4327,7498,16.627370259775116,pass,6,0
292,task292.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task292.onnx,e07b37f22f098e404b58d7607ce39d0fe5eddd0d9460f62732e9ce79fdb66757,1065,1137,65,6240,6305,1202,16.250901751600978,pass,8,0
293,task293.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task293.onnx,d0d3cadd99d8938cc3977399ed5dee18a032739905995bcf0fbc76a20c04297f,9897,9968,496,24275,24771,10464,14.882571106914462,pass,7,0
294,task294.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task294.onnx,247179b0cb2fab9e792e9f91da564f6ee1f8d4059046fabd7bfd7e7d3d010cd9,3825,3870,910,0,910,4780,18.186555400489105,pass,5,0
295,task295.onnx,vyanktesh_multi_source_output,vyankteshdwivedi/neurogolf-multi-source-onnx-solver,submission.zip::task295.onnx,7b18d0ee9b04afa6db8393104484e5cd2834a81a6c49a74fa98bb59c57eecbd7,1889,2145,65,12125,12190,2210,15.591628777524683,pass,8,0
296,task296.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task296.onnx,4306af04547e103c395a41f15f7829592897a368a36d02047b54c256c5e54b13,2843,2981,353,3762,4115,3334,16.67760588688883,pass,8,0
297,task297.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task297.onnx,d627eca68b90f28a02781a8682497d5d894ddf8ff7e163243e795361ab962953,2373,2534,96,9076,9172,2630,15.876089356022204,pass,6,0
298,task298.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task298.onnx,9b77b58a90defa3f7eb249e787dd574f52ad8319b503b79e3dba3b4d5b11eea3,3322,4442,534,14414,14948,4976,15.387667209394625,pass,7,0
299,task299.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task299.onnx,1e9708846864c2782d5c9d4b378034e7f20bd2a610abbcfb0712b83b3179cd2a,1405,2062,62,1728,1790,2124,17.5100291011652,pass,5,0
300,task300.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task300.onnx,636b174c4333259b7ef746830a9768013b6f733d02576aeabe427095253be1e8,4454,5439,108,77438,77546,5547,13.741373412351637,pass,7,0
301,task301.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task301.onnx,a9794e11d05e2a30078d5571b3c25490850073d0966e896233ad9e29ea534801,19261,20021,1848,63140,64988,21869,13.91804208355036,pass,6,0
302,task302.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task302.onnx,fc0c4095ee26f99dfa28593219832fb1744068c9c08b4b65293674194a176ad1,4372,5138,20,7776,7796,5158,16.03863393937255,pass,6,0
303,task303.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task303.onnx,f1388ccd300d0326ef77e32e80a1bdcb15c39bd24649153f5208eb8cc0962cc6,2084,2368,310,80400,80710,2678,13.701382237681582,pass,6,0
304,task304.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task304.onnx,06814b3c9e89e0e99a7912ec3975a71e82891a22624fa4ed401a2bdfb2d9560c,1814,2352,18,14476,14494,2370,15.418509950330773,pass,6,0
305,task305.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task305.onnx,9f735899c445d2de0753685201dbbaa448ff1306c5f52d568270b4588d8e242d,1865,2005,284,3668,3952,2289,16.71802294113224,pass,6,0
306,task306.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task306.onnx,7b49df67bd4c3733ab36737bab5b236e6f62b7b3928698f735fa95db0f9366f5,4155,5273,70,64374,64444,5343,13.926448091389123,pass,5,0
307,task307.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task307.onnx,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,7454,7476,1800,0,1800,9276,17.504458056115745,pass,6,0
308,task308.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task308.onnx,a3eaad1dbf74c2dd0e2d63ccdc76857b58fc7cc14f63cf366932995e1ddd78be,3875,4936,101,21698,21799,5037,15.010380623834585,pass,6,0
309,task309.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task309.onnx,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,217,241,10,0,10,251,22.697414907005953,pass,6,0
310,task310.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task310.onnx,9456e21fd271f0a84660fec5554753d105c6ab2d03ef08b086922cf1214f946e,3379,4301,166,25573,25739,4467,14.844237369643414,pass,6,0
311,task311.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task311.onnx,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,503,30,0,30,533,21.598802618337846,pass,6,0
312,task312.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task312.onnx,5f8662413159b881c8dff97e5c51ca63270ea3b1609d0f333539af73166348ff,1202,1327,19,9960,9979,1346,15.791761836115688,pass,5,0
313,task313.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task313.onnx,a53af0418f5de87303fcf7282bd1ed16deca5a31b88b7ebaf2a2f4b6d689a574,39887,40083,4547,79025,83572,44630,13.666536185257858,pass,6,0
314,task314.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task314.onnx,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,24532,25464,178,8416,8594,25642,15.941180435665059,pass,6,0
315,task315.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task315.onnx,e90e9fdba6c27023c8aa0b2a5551bb93b6b95f46075245fed650566d7e77cd51,1167,1423,17,9540,9557,1440,15.83497085073382,pass,6,0
316,task316.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task316.onnx,bc9115e30d7e28bb0acd317cfa1c29169feacfa251035f175a81875f4536fea7,3963,4720,155,3748,3903,4875,16.730499232819383,pass,6,0
317,task317.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task317.onnx,54ad9bc9831f0f3a781e65116809c2c60f3246bbdc84fc6c0fa8064fecb5d8c5,3798,3803,900,0,900,4703,18.197605236675688,pass,5,0
318,task318.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task318.onnx,01e41dcca08ca7c9bf4611eeaa13b8a96acc912291ce485fab569cc9819787cb,728,1164,1,738,739,1165,18.394702079051797,pass,7,0
319,task319.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task319.onnx,3a20aa2ff46423997780b55ecf6820c57445372d71f46a2f60d59b718ef4d813,11502,12225,7608,10760,18368,19833,15.181634700880707,pass,7,0
320,task320.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task320.onnx,b5f9d264034aafc2780289baeb60a45e338fd6478233a720f13b79faa2d6b39f,2183,2910,141,5049,5190,3051,16.445511023840066,pass,6,0
321,task321.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task321.onnx,2e36977fc386c76ebb921b21626cb0733b08b8f40969cc3ff8635f327f718f5e,1733,2453,135,5376,5511,2588,16.385498626116764,pass,8,0
322,task322.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task322.onnx,0027f18a5feebb51f7cf1149c2cb9c9b8ad2d16b656b61189674cab55adad380,539,728,1,866,867,729,18.23496102321946,pass,6,0
323,task323.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task323.onnx,730233a73b9e6e98e25c77baf2e139a562e458088de6d66cb6f5a0090c133eb5,2497,2810,646,3887,4533,3456,16.58086074905915,pass,5,0
