task_id,template_name,route,baseline_cost,candidate_cost,baseline_points,candidate_points,file_bytes,validation_status,status,reason,sha256
277,fixed_mask_rewrite,sparse_edit_or_object_completion,14617,,15.410059486110708,,,not_run,skipped,changed cell color conflict,
277,conv_color_map,sparse_edit_or_object_completion,14617,,15.410059486110708,,,not_run,skipped,conflicting color map,
277,constant_output,sparse_edit_or_object_completion,14617,,15.410059486110708,,,not_run,skipped,fit outputs differ,
304,fixed_geometry_identity,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_flip_h,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_flip_w,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_transpose_hw,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_rot90,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_rot180,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,fixed_geometry_rot270,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,transform does not fit,
304,signature_scatter_lookup,crop_or_resize,14494,88713,15.418509950330773,13.60683828099834,53861,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,05933a40229f2ece29242b7251060994a0c8a96d8c3119ada8b585954ab5c0a9
304,fixed_slice_crop,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,no common fixed crop,
304,constant_output,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,fit outputs differ,
304,conv_color_map,crop_or_resize,14494,,15.418509950330773,,,not_run,skipped,shape mismatch,
237,fixed_geometry_identity,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_flip_h,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_flip_w,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_rot90,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_rot180,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,fixed_geometry_rot270,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,transform does not fit,
237,signature_scatter_lookup,sparse_edit_or_object_completion,14324,76514,15.430308268881676,13.754770990393078,8608,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,2dc68e09ffac1d605e57afb00832a84e129964f0744bb5de2212a0a9cd3771a4
237,fixed_mask_rewrite,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,changed cell color conflict,
237,conv_color_map,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,conflicting color map,
237,constant_output,sparse_edit_or_object_completion,14324,,15.430308268881676,,,not_run,skipped,fit outputs differ,
195,fixed_geometry_identity,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_flip_h,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_flip_w,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_transpose_hw,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_rot90,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_rot180,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,fixed_geometry_rot270,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,transform does not fit,
195,signature_scatter_lookup,crop_or_resize,14229,87829,15.436962585454308,13.616852978784987,53445,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,ec6dec6ee292b8f1b9120ef041fd8ee5af50080cd2a0c47f7c1ff165bfd9f4ea
195,fixed_slice_crop,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,no common fixed crop,
195,constant_output,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,fit outputs differ,
195,conv_color_map,crop_or_resize,14229,,15.436962585454308,,,not_run,skipped,shape mismatch,
125,fixed_geometry_identity,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_flip_h,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_flip_w,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_rot90,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_rot180,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,fixed_geometry_rot270,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,transform does not fit,
125,signature_scatter_lookup,sparse_edit_or_object_completion,13417,85482,15.495722161409528,13.643938893554713,37171,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,b5b68ab48814896f41941363500d0b229c75b90fe20a767cf69159e0219d786d
125,fixed_mask_rewrite,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,changed cell color conflict,
125,conv_color_map,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,conflicting color map,
125,constant_output,sparse_edit_or_object_completion,13417,,15.495722161409528,,,not_run,skipped,fit outputs differ,
246,fixed_geometry_identity,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_flip_h,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_flip_w,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_rot90,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_rot180,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,fixed_geometry_rot270,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,transform does not fit,
246,signature_scatter_lookup,sparse_edit_or_object_completion,13391,77368,15.497661881504435,13.743671462603201,9116,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,2750f1337dd8dae5c94935b82951cdad8f7dd8918b1d7da98f316b16e113eca1
246,fixed_mask_rewrite,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,fixed edit does not hold,
246,conv_color_map,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,conflicting color map,
246,constant_output,sparse_edit_or_object_completion,13391,,15.497661881504435,,,not_run,skipped,fit outputs differ,
12,fixed_geometry_identity,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_flip_h,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_flip_w,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_rot90,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_rot180,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,fixed_geometry_rot270,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,transform does not fit,
12,signature_scatter_lookup,sparse_edit_or_object_completion,12639,77190,15.555457449352874,13.7459748060561,10968,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,04af6bf68fbe4412937e243bfed06bb2e84d979a58eed48f6866296e95b1a453
12,fixed_mask_rewrite,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,changed cell color conflict,
12,conv_color_map,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,conflicting color map,
12,constant_output,sparse_edit_or_object_completion,12639,,15.555457449352874,,,not_run,skipped,fit outputs differ,
102,fixed_geometry_identity,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_flip_h,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_flip_w,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_rot90,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_rot180,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,fixed_geometry_rot270,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,transform does not fit,
102,signature_scatter_lookup,sparse_edit_or_object_completion,12607,76714,15.55799250576873,13.752160499966033,10392,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,e4f21c653dd27042ec96ec942aa8e42b0306c1f89deb74d083282e030fc3d46b
102,fixed_mask_rewrite,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,fixed edit does not hold,
102,conv_color_map,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,conflicting color map,
102,constant_output,sparse_edit_or_object_completion,12607,,15.55799250576873,,,not_run,skipped,fit outputs differ,
68,fixed_geometry_identity,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_flip_h,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_flip_w,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_rot90,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_rot180,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,fixed_geometry_rot270,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,transform does not fit,
68,signature_scatter_lookup,sparse_edit_or_object_completion,12589,79405,15.55942130423374,13.717683382455252,19141,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,951cb04a98a25f2725a13df4a43c5b4f972ce2397558b1fe692816844fe825ac
68,fixed_mask_rewrite,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,changed cell color conflict,
68,conv_color_map,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,conflicting color map,
68,constant_output,sparse_edit_or_object_completion,12589,,15.55942130423374,,,not_run,skipped,fit outputs differ,
260,fixed_geometry_identity,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_flip_h,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_flip_w,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_rot90,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_rot180,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,fixed_geometry_rot270,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,transform does not fit,
260,signature_scatter_lookup,sparse_edit_or_object_completion,12474,77985,15.568598242913932,13.735728220514074,12644,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,2398c2df0e0d00cc3d05105300b957f76dcf6bd62a60b044f080e5e9b4516d59
260,fixed_mask_rewrite,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,changed cell color conflict,
260,conv_color_map,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,conflicting color map,
260,constant_output,sparse_edit_or_object_completion,12474,,15.568598242913932,,,not_run,skipped,fit outputs differ,
134,fixed_geometry_identity,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_flip_h,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_flip_w,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_transpose_hw,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_rot90,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_rot180,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,fixed_geometry_rot270,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,transform does not fit,
134,signature_scatter_lookup,crop_or_resize,12388,83221,15.575516458906906,13.670745001193039,39621,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,dd09538564bb1a45f2daa43a502c45a1cad0785c83b92bf6d4779658adacf148
134,fixed_slice_crop,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,no common fixed crop,
134,constant_output,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,fit outputs differ,
134,conv_color_map,crop_or_resize,12388,,15.575516458906906,,,not_run,skipped,shape mismatch,
295,fixed_geometry_identity,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_flip_h,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_flip_w,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_transpose_hw,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_rot90,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_rot180,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,fixed_geometry_rot270,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,transform does not fit,
295,signature_scatter_lookup,crop_or_resize,12190,94751,15.591628777524683,13.540992323021312,72091,26_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,0410b17fb4137232161451186391cddb1bcb6a0b1b4316fe0cdf8c260eef56ad
295,fixed_slice_crop,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,no common fixed crop,
295,constant_output,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,fit outputs differ,
295,conv_color_map,crop_or_resize,12190,,15.591628777524683,,,not_run,skipped,shape mismatch,
342,fixed_geometry_identity,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_flip_h,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_flip_w,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_rot90,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_rot180,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,fixed_geometry_rot270,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,transform does not fit,
342,signature_scatter_lookup,sparse_edit_or_object_completion,12153,75553,15.5946686681292,13.76741032428537,5348,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,dd6771b5b8d28d7f8366967549bbb5ae30e09a2ff5b5c04962559aace02f949c
342,fixed_mask_rewrite,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,changed cell color conflict,
342,conv_color_map,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,conflicting color map,
342,constant_output,sparse_edit_or_object_completion,12153,,15.5946686681292,,,not_run,skipped,fit outputs differ,
250,fixed_geometry_identity,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_flip_h,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_flip_w,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_rot90,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_rot180,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,fixed_geometry_rot270,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,transform does not fit,
250,signature_scatter_lookup,sparse_edit_or_object_completion,12141,76446,15.595656566456025,13.755660111790565,8760,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,4d792b0a939343dfb27ddeef10b00f8ee0d02daa9b26cc7b190dccf8b29fe9dd
250,fixed_mask_rewrite,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,fixed edit does not hold,
250,conv_color_map,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,conflicting color map,
250,constant_output,sparse_edit_or_object_completion,12141,,15.595656566456025,,,not_run,skipped,fit outputs differ,
30,fixed_geometry_identity,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_flip_h,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_flip_w,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_rot90,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_rot180,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,fixed_geometry_rot270,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,transform does not fit,
30,signature_scatter_lookup,sparse_edit_or_object_completion,11998,77962,15.607504751786962,13.736023192525934,14252,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,9207745dc6534749aae2f8adbe91cd156bcf4e179fbbf18b1e00cb07c9ebf487
30,fixed_mask_rewrite,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,changed cell color conflict,
30,conv_color_map,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,conflicting color map,
30,constant_output,sparse_edit_or_object_completion,11998,,15.607504751786962,,,not_run,skipped,fit outputs differ,
362,fixed_geometry_identity,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_flip_h,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_flip_w,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_rot90,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_rot180,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,fixed_geometry_rot270,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,transform does not fit,
362,signature_scatter_lookup,sparse_edit_or_object_completion,11939,79056,15.612434368654611,13.722088258914468,16901,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,b307ec0771216ab6ee0372730ea0622ea0fc4294691698514222acd3b887eabd
362,fixed_mask_rewrite,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,changed cell color conflict,
362,conv_color_map,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,conflicting color map,
362,constant_output,sparse_edit_or_object_completion,11939,,15.612434368654611,,,not_run,skipped,fit outputs differ,
355,fixed_geometry_identity,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_flip_h,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_flip_w,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_transpose_hw,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_rot90,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_rot180,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,fixed_geometry_rot270,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,transform does not fit,
355,signature_scatter_lookup,crop_or_resize,11795,83468,15.624569008158225,13.667781396146724,38437,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,f6bbd1a82c5d9fa5895f9e0fcac67a86c34ecf6fd12a3d7c0100a8c79cbea5c0
355,fixed_slice_crop,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,no common fixed crop,
355,constant_output,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,fit outputs differ,
355,conv_color_map,crop_or_resize,11795,,15.624569008158225,,,not_run,skipped,shape mismatch,
41,fixed_geometry_identity,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_flip_h,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_flip_w,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_rot90,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_rot180,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,fixed_geometry_rot270,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,transform does not fit,
41,signature_scatter_lookup,sparse_edit_or_object_completion,11769,76612,15.626775765122337,13.753490998577448,9084,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,4c9091aa1c4276e5ffbd877b2d0030db2405cf3cdb451a2fdecaf1f682349de1
41,fixed_mask_rewrite,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,changed cell color conflict,
41,conv_color_map,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,conflicting color map,
41,constant_output,sparse_edit_or_object_completion,11769,,15.626775765122337,,,not_run,skipped,fit outputs differ,
345,fixed_geometry_identity,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_flip_h,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_flip_w,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_rot90,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_rot180,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,fixed_geometry_rot270,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,transform does not fit,
345,signature_scatter_lookup,sparse_edit_or_object_completion,11716,79226,15.631289292052376,13.719940193242218,15952,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,8fe71572b4b76eeeeca9e2b966446643d5356a97383a04898e59cba1cb3ebe54
345,fixed_mask_rewrite,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,fixed edit does not hold,
345,conv_color_map,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,conflicting color map,
345,constant_output,sparse_edit_or_object_completion,11716,,15.631289292052376,,,not_run,skipped,fit outputs differ,
290,fixed_geometry_identity,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_flip_h,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_flip_w,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_transpose_hw,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_rot90,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_rot180,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,fixed_geometry_rot270,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,transform does not fit,
290,signature_scatter_lookup,crop_or_resize,11708,85170,15.631972352188223,13.647595461864874,44909,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,9a6fb262e18ac076e8d6594a15c7c696d5b642dfb0078538f834389c48b3ce14
290,fixed_slice_crop,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,no common fixed crop,
290,constant_output,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,fit outputs differ,
290,conv_color_map,crop_or_resize,11708,,15.631972352188223,,,not_run,skipped,shape mismatch,
124,fixed_geometry_identity,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_flip_h,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_flip_w,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_transpose_hw,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_rot90,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_rot180,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,fixed_geometry_rot270,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,transform does not fit,
124,signature_scatter_lookup,crop_or_resize,11673,90922,15.634966238347337,13.582242724915142,58673,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,a32c272f8eed44f082c9092b09272dc07f8c044a2bccae62ee1354887aafe5a3
124,fixed_slice_crop,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,no common fixed crop,
124,constant_output,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,fit outputs differ,
124,conv_color_map,crop_or_resize,11673,,15.634966238347337,,,not_run,skipped,shape mismatch,
78,fixed_geometry_identity,sparse_edit_or_object_completion,11496,,15.65024557224114,,,not_run,skipped,transform does not fit,
78,fixed_geometry_flip_h,sparse_edit_or_object_completion,11496,,15.65024557224114,,,not_run,skipped,transform does not fit,
78,fixed_geometry_flip_w,sparse_edit_or_object_completion,11496,,15.65024557224114,,,not_run,skipped,transform does not fit,
